comparison_role,composite_hodgkin,composite_hodgkin_left_marginals,composite_hodgkin_right_marginals,composite_point_count,composite_rank,density,height_rank,helix_hodgkin,helix_hodgkin_left_marginals,helix_hodgkin_right_marginals,helix_point_count,helix_rank,layer,left_id,left_ligand_id,left_pdb_id,left_pmhc_id,negative_tier,normal_rank,offset_A,pair_id,pair_role,pairwise_map_coverage,panel_seed,peptide_carbo,peptide_hodgkin,peptide_hodgkin_left_marginals,peptide_hodgkin_right_marginals,peptide_point_count,peptide_potential_rmse,peptide_rank,peptide_sign_agreement,positive_pair_id,right_id,right_ligand_id,right_pdb_id,right_pmhc_id,selection_is_score_blind,shape_rank,status,surface_height_rmse_A,surface_height_rmse_A_left_marginals,surface_height_rmse_A_right_marginals,surface_normal_mean_dot,surface_normal_mean_dot_left_marginals,surface_normal_mean_dot_right_marginals,system_id,variant
N3_pair_decoy,0.3580377150612552,0.35322343;0.35803772;0.36359118;0.3562026;0.38022608,0.61345332;0.015090987;0.28590294;0.35803772;0.6253081,3659,6,coarse,5,0.3866062626018726,0.36998784;0.36951113;0.38660626;0.42480895;0.41017724,0.71648265;-0.14260007;0.27825465;0.38660626;0.774145,,6,alphafold,EBV_IEDB_4720dbd64f7b,,,V2PMHC_9894a39c837e8dff,N3,14,0.0,s271828|EBV_IEDB_4720dbd64f7b|HUMAN_BACKGROUND_2273188,,0.9945637401467791,271828,,0.3336558241377165,0.33164823;0.34336596;0.33365582;0.26290105;0.34163011,0.43596778;0.23032035;0.30598324;0.33365582;0.3711841,1209,,6,,PAIR_HY1B11_PMM_MBP,HUMAN_BACKGROUND_2273188,,,V2PMHC_7db17c44e740d443,True,5,complete,2.5937222346857958,2.593813;2.5767058;2.5937222;2.6187544;2.5148052,1.8193091;5.4550475;2.9739626;2.5937222;1.8240457,0.7561288980996683,0.75939343;0.75902938;0.68907096;0.7561289;0.75493379,0.84744628;0.7561289;0.72395769;0.7476451;0.90873779,SYS_MICROBIAL_MBP_HY1B11,npbe_eps4_grid0.50
N3_pair_decoy,0.020948654014904387,0.020948654;-0.10172322;-0.11550744;0.088567075;0.023159935,0.020948654;-0.013597025;0.023159935;-0.062346006;0.022191729,3676,17,coarse,18,0.03288759679086473,0.13737754;-0.10431446;-0.15940921;0.037619356;0.058924612,0.14066363;0.019199244;0.032887597;0.011799598;0.13737754,,16,alphafold,EBV_IEDB_4fb29363e8e5,,,V2PMHC_359f1f74d76d2644,N3,13,0.0,s271828|EBV_IEDB_4fb29363e8e5|HUMAN_BACKGROUND_1618754,,0.986877343331548,271828,,-0.13999941002830857,-0.14630607;-0.14600756;-0.098893284;0.11670292;-0.075062761,-0.19627654;-0.066142231;-0.064976857;-0.13999941;-0.14630607,1093,,19,,PAIR_HY1B11_PMM_MBP,HUMAN_BACKGROUND_1618754,,,V2PMHC_eb0af1b357b463a4,True,18,complete,4.51397101349468,3.8162465;5.0046729;4.9776684;4.513971;4.5114398,4.3635846;4.5551975;4.5593515;4.513971;3.7842499,0.7690511583086135,0.75758307;0.79715368;0.80201355;0.75937185;0.76905116,0.75758307;0.76905116;0.75524915;0.79587566;0.79636198,SYS_MICROBIAL_MBP_HY1B11,npbe_eps4_grid0.50
N3_pair_decoy,0.12105548769139855,-0.24153649;0.27259461;0.24971023;0.12105549;0.11325741,0.12105549;0.11177878;0.12218554;0.089693598;0.12864195,3838,13,coarse,11,0.18756461469465954,-0.20566413;0.57994202;0.55034139;0.18756461;0.096552797,0.17572653;0.18920727;0.18756461;0.16844836;0.18804309,,13,alphafold,EBV_IEDB_4fb29363e8e5,,,V2PMHC_359f1f74d76d2644,N3,8,0.0,s271828|EBV_IEDB_4fb29363e8e5|HUMAN_BACKGROUND_175453,,0.9997530864197531,271828,,-0.19017733934672773,-0.31811924;-0.19017734;-0.21384983;0.0053611441;0.16095438,-0.16428342;-0.23005107;-0.19017734;-0.19643103;-0.16278651,1006,,21,,PAIR_HY1B11_PMM_MBP,HUMAN_BACKGROUND_175453,,,V2PMHC_4ac3a4f6915c6008,True,11,complete,3.7268344866197083,4.539954;1.7512759;1.6063612;3.7268345;4.4728423,3.6974159;3.7306185;3.68894;3.7268345;3.8542501,0.7802348362983133,0.76276509;0.92208772;0.92674269;0.78023484;0.76189871,0.77756867;0.78786399;0.78023484;0.78473689;0.7797288,SYS_MICROBIAL_MBP_HY1B11,npbe_eps4_grid0.50
N3_pair_decoy,-0.16505053032473693,-0.16751197;-0.17508587;-0.16505053;0.078749216;0.12396495,-0.15276257;-0.16505053;-0.15004824;-0.18332681;0.026443397,3780,25,coarse,15,0.032141306432718106,-0.16970501;0.04863335;0.034157823;0.047759894;-0.0076965588,0.02106659;0.01911174;0.032141306;0.037243377;0.15678864,,17,alphafold,EBV_IEDB_4fb29363e8e5,,,V2PMHC_359f1f74d76d2644,N3,10,0.0,s271828|EBV_IEDB_4fb29363e8e5|HUMAN_BACKGROUND_186917,,0.9827160493827161,271828,,-0.14496893369489341,-0.14496893;-0.41456102;-0.39765873;0.11634241;0.26683686,-0.1850076;-0.14496893;-0.1131933;-0.19813375;-0.033275483,1290,,20,,PAIR_HY1B11_PMM_MBP,HUMAN_BACKGROUND_186917,,,V2PMHC_676127377944674e,True,15,complete,4.041748137806446,5.1534913;3.4833137;3.4034175;4.0417481;4.4712636,4.0388814;4.1319742;4.1709789;4.0417481;3.5653842,0.7774057882738261,0.76125928;0.82200816;0.82509716;0.77740579;0.7503162,0.68211501;0.77740579;0.81853997;0.67763095;0.8476537,SYS_MICROBIAL_MBP_HY1B11,npbe_eps4_grid0.50
N3_pair_decoy,-0.011026456920373011,-0.09493842;-0.017530917;-0.011026457;0.0041743289;0.046606947,-0.013772352;-0.0064896534;0.0041743289;0.024884962;-0.041828347,3778,19,coarse,17,0.014464217333396241,-0.1233675;0.08848169;0.098517224;0.014464217;-0.049928759,0.010983265;-0.011344108;0.014464217;0.073198234;0.015395096,,19,alphafold,EBV_IEDB_4fb29363e8e5,,,V2PMHC_359f1f74d76d2644,N3,12,0.0,s271828|EBV_IEDB_4fb29363e8e5|HUMAN_BACKGROUND_2258538,,0.9822222222222222,271828,,-0.011033302918028398,-0.011033303;-0.16016075;-0.18275324;0.0087845764;0.17482396,-0.072247063;0.0087845764;-0.011033303;0.0099344158;-0.060863513,1265,,15,,PAIR_HY1B11_PMM_MBP,HUMAN_BACKGROUND_2258538,,,V2PMHC_78fe769be3f606f3,True,17,complete,4.186095083502357,5.2271864;3.6491841;3.5650227;4.1860951;4.5515543,4.1916556;4.1604172;4.1860951;2.6540553;4.1869786,0.7724910207533083,0.75172791;0.82773788;0.82996442;0.77249102;0.75450584,0.67891118;0.68056545;0.77249102;0.84901235;0.77653104,SYS_MICROBIAL_MBP_HY1B11,npbe_eps4_grid0.50
N3_pair_decoy,-0.08103116093554548,-0.18206719;-0.081031161;-0.089508964;0.14068142;0.19111687,0.11556253;-0.18935624;-0.14525036;-0.081031161;0.099683728,3367,21,coarse,14,0.15575108447878505,-0.16983741;0.22813537;0.22329205;0.15575108;0.048257435,0.22121906;-0.16983741;0.028365541;0.15575108;0.20259518,,14,alphafold,EBV_IEDB_4fb29363e8e5,,,V2PMHC_359f1f74d76d2644,N3,16,0.0,s271828|EBV_IEDB_4fb29363e8e5|HUMAN_BACKGROUND_2273188,,0.9151943462897526,271828,,-0.19378933271807325,-0.19378933;-0.41523431;-0.42068527;0.10439543;0.2970151,-0.19378933;-0.20437081;-0.16938177;-0.14091001;-0.20132026,1117,,22,,PAIR_HY1B11_PMM_MBP,HUMAN_BACKGROUND_2273188,,,V2PMHC_7db17c44e740d443,True,14,complete,3.99854267274421,4.6603452;2.4975336;2.4124205;3.9985427;4.6994062,3.9189749;6.0191946;3.8842326;4.1050673;3.9985427,0.6942061251360225,0.66365692;0.79076694;0.79196652;0.69420613;0.67194592,0.69420613;0.74733687;0.6613604;0.68622974;0.7841618,SYS_MICROBIAL_MBP_HY1B11,npbe_eps4_grid0.50
N3_pair_decoy,0.06607800700502094,0.055859753;0.038447756;0.084313818;0.066078007;0.10301325,0.07763403;0.055672947;0.067426122;0.012616438;0.23386679,3714,15,coarse,21,-0.014502542518540312,-0.0017534844;-0.051076776;-0.011766303;-0.0097201077;-0.016700624,0.031052021;-0.014502543;-0.024917607;-0.047064348;0.19745039,,22,alphafold,EBV_IEDB_bce490b86fd9,,,V2PMHC_9752d8e24d9b0da8,N3,7,0.0,s271828|EBV_IEDB_bce490b86fd9|HUMAN_BACKGROUND_1618754,,0.998124832574337,271828,,0.16717849665512063,0.11840478;0.1671785;0.21506519;0.14626156;0.22932611,0.1671785;0.14626156;0.20330707;0.12424552;0.29714803,1272,,11,,PAIR_HY1B11_PMM_MBP,HUMAN_BACKGROUND_1618754,,,V2PMHC_eb0af1b357b463a4,True,21,complete,5.045712998528411,5.1298526;5.045713;4.9937441;5.0463577;5.0276249,5.045713;5.1547957;5.0653461;4.9861026;3.8643962,0.7953960032177035,0.75154045;0.80405268;0.76416704;0.795396;0.80098993,0.78596873;0.78784463;0.795396;0.8362311;0.83537224,SYS_MICROBIAL_MBP_HY1B11,npbe_eps4_grid0.50
N3_pair_decoy,0.6090333622729431,0.58840785;0.61334015;0.62836227;0.59262996;0.60903336,0.62330907;0.60903336;0.59111436;0.52867346;0.62836227,4124,2,coarse,2,0.72769527980826,0.72769528;0.71729947;0.73056235;0.73254281;0.69744665,0.7372617;0.73387259;0.67638121;0.58278458;0.73056235,,2,alphafold,EBV_IEDB_bce490b86fd9,,,V2PMHC_9752d8e24d9b0da8,N3,1,0.0,s271828|EBV_IEDB_bce490b86fd9|HUMAN_BACKGROUND_175453,,0.9978245105148659,271828,,0.3707200766411796,0.37072008;0.39315437;0.36504526;0.36175079;0.3836314,0.36413822;0.30986781;0.37072008;0.41380363;0.39338055,1133,,3,,PAIR_HY1B11_PMM_MBP,HUMAN_BACKGROUND_175453,,,V2PMHC_4ac3a4f6915c6008,True,2,complete,2.111379625087714,2.1331572;1.9672517;2.1113796;2.2066091;1.9637894,1.924497;2.1113796;1.9641327;2.2456787;2.2757763,0.9082758340576031,0.89991451;0.91842712;0.89167737;0.91078859;0.91638075,0.91844451;0.90540861;0.91078859;0.90177974;0.90827583,SYS_MICROBIAL_MBP_HY1B11,npbe_eps4_grid0.50
N3_pair_decoy,0.2243558242889694,0.22435582;0.26060759;0.22743707;0.21759433;0.21230847,0.22005432;0.24143704;0.22435582;0.21226293;0.25252213,4066,8,coarse,12,0.22991511957687577,0.25325895;0.27113553;0.22991512;0.22707048;0.21715601,0.22707048;0.23657309;0.23218868;0.2280264;0.27113553,,7,alphafold,EBV_IEDB_bce490b86fd9,,,V2PMHC_9752d8e24d9b0da8,N3,5,0.0,s271828|EBV_IEDB_bce490b86fd9|HUMAN_BACKGROUND_186917,,0.9953488372093023,271828,,0.21574613944744708,0.19830959;0.23181184;0.22581658;0.19958251;0.2191856,0.21574614;0.22983081;0.20694655;0.17811656;0.2471711,1362,,9,,PAIR_HY1B11_PMM_MBP,HUMAN_BACKGROUND_186917,,,V2PMHC_676127377944674e,True,12,complete,3.793427615831825,3.7934276;3.8364659;3.7884538;3.8394254;3.7196712,3.7720709;3.9003682;3.994778;3.781557;2.592773,0.8216167314390072,0.78789374;0.83004117;0.78447446;0.82161673;0.82894998,0.72166952;0.82161673;0.86574559;0.71434496;0.88271462,SYS_MICROBIAL_MBP_HY1B11,npbe_eps4_grid0.50
N3_pair_decoy,0.16474465158848162,0.16474465;0.21440185;0.16641934;0.17491496;0.16864516,0.16474465;0.13942086;0.18602226;0.16333776;0.19295951,4070,11,coarse,16,0.22281825902144262,0.23522238;0.2808375;0.22012856;0.22573674;0.21033233,0.22281826;0.20665301;0.23798423;0.19890137;0.22767796,,9,alphafold,EBV_IEDB_bce490b86fd9,,,V2PMHC_9752d8e24d9b0da8,N3,3,0.0,s271828|EBV_IEDB_bce490b86fd9|HUMAN_BACKGROUND_2258538,,0.9953533871362191,271828,,0.0801695397238949,0.080358564;0.076064688;0.064732049;0.08016954;0.085286501,0.048450123;-0.0038154643;0.085286501;0.083227856;0.12785514,1340,,14,,PAIR_HY1B11_PMM_MBP,HUMAN_BACKGROUND_2258538,,,V2PMHC_78fe769be3f606f3,True,16,complete,4.058304428416653,4.0815084;4.0583044;4.0467396;4.0822613;4.0471613,4.0645573;4.1474587;3.9411711;2.9184678;4.0583044,0.8281928267751859,0.79745524;0.83538307;0.7960951;0.82819283;0.83539234,0.72061965;0.71524551;0.82946785;0.83901536;0.82819283,SYS_MICROBIAL_MBP_HY1B11,npbe_eps4_grid0.50
N3_pair_decoy,0.3789946526022402,0.36725416;0.39701479;0.36933192;0.37899465;0.40247465,0.62869149;0.0031934545;0.32021655;0.37899465;0.6033845,3660,5,coarse,4,0.4175295159170264,0.41267744;0.46913623;0.41752952;0.41004173;0.44858725,0.73071021;-0.16302937;0.29183467;0.41752952;0.74425001,,5,alphafold,EBV_IEDB_bce490b86fd9,,,V2PMHC_9752d8e24d9b0da8,N3,6,0.0,s271828|EBV_IEDB_bce490b86fd9|HUMAN_BACKGROUND_2273188,,0.99483555313944,271828,,0.35421810003317344,0.33289037;0.39277808;0.34437505;0.3542181;0.36422815,0.45431903;0.18613871;0.36834084;0.30405063;0.3542181,1238,,4,,PAIR_HY1B11_PMM_MBP,HUMAN_BACKGROUND_2273188,,,V2PMHC_7db17c44e740d443,True,4,complete,2.2682837273028564,2.4085261;2.2682837;2.2270227;2.4538599;2.2616215,1.8534596;5.3749508;2.9107912;2.2682837;1.8835147,0.7956107640495164,0.76983541;0.79892872;0.77088662;0.81282554;0.79561076,0.82575643;0.79561076;0.75947376;0.77088662;0.90623143,SYS_MICROBIAL_MBP_HY1B11,npbe_eps4_grid0.50
N3_pair_decoy,,,,3167,,coarse,,,,,1816,,alphafold,EBV_IEDB_d63c3a4aff32,,,V2PMHC_3f942ba88c8f100c,N3,,0.0,s271828|EBV_IEDB_d63c3a4aff32|HUMAN_BACKGROUND_1618754,,0.878502080443828,271828,,,,,1351,,,,PAIR_HY1B11_PMM_MBP,HUMAN_BACKGROUND_1618754,,,V2PMHC_eb0af1b357b463a4,True,,not_evaluable_surface_qc,,,,,,,SYS_MICROBIAL_MBP_HY1B11,npbe_eps4_grid0.50
