groove_fit_rmsd_A,model_key,panel_id,status
0.20007364875823092,HY13_SEQ_02__ebv__EBV_IEDB_770af30bc486__s4,HY13_SEQ_02,pass
0.20784004488350996,HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s0,HY13_SEQ_02,pass
0.2024462457679595,HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s1,HY13_SEQ_02,pass
0.1945847999447797,HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s2,HY13_SEQ_02,pass
0.1839075116303436,HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3,HY13_SEQ_02,pass
0.18311130853538912,HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4,HY13_SEQ_02,pass
0.19269138165557753,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0,HY13_SEQ_02,pass
0.2562305439680746,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1,HY13_SEQ_02,pass
0.18716740030079346,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2,HY13_SEQ_02,pass
0.2305350516269411,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3,HY13_SEQ_02,pass
0.23641522073424315,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4,HY13_SEQ_02,pass
0.22012270923759947,HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0,HY13_SEQ_02,pass
0.16787603462160286,HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1,HY13_SEQ_02,pass
0.1732670497125903,HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s2,HY13_SEQ_02,pass
0.17508371114046195,HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s3,HY13_SEQ_02,pass
0.15485429596737674,HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s4,HY13_SEQ_02,pass
0.24235213459320015,HY13_SEQ_02__self__SELF_CANON_TALDO1_0108_0122__s0,HY13_SEQ_02,pass
0.14512480233588884,HY13_SEQ_02__self__SELF_CANON_TALDO1_0108_0122__s1,HY13_SEQ_02,pass
0.22296176855340483,HY13_SEQ_02__self__SELF_CANON_TALDO1_0108_0122__s2,HY13_SEQ_02,pass
0.13817546732643074,HY13_SEQ_02__self__SELF_CANON_TALDO1_0108_0122__s3,HY13_SEQ_02,pass
0.1704364511172713,HY13_SEQ_02__self__SELF_CANON_TALDO1_0108_0122__s4,HY13_SEQ_02,pass
0.14431718276355524,HY13_SEQ_02__self__SELF_CANON_TALDO1_0216_0230__s0,HY13_SEQ_02,pass
0.1628852182737068,HY13_SEQ_02__self__SELF_CANON_TALDO1_0216_0230__s1,HY13_SEQ_02,pass
0.1695825465333319,HY13_SEQ_02__self__SELF_CANON_TALDO1_0216_0230__s2,HY13_SEQ_02,pass
0.1535286309808761,HY13_SEQ_02__self__SELF_CANON_TALDO1_0216_0230__s3,HY13_SEQ_02,pass
0.20195188370588807,HY13_SEQ_02__self__SELF_CANON_TALDO1_0216_0230__s4,HY13_SEQ_02,pass
0.24258653791070503,HY13_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s0,HY13_SEQ_02,pass
0.18812607999106842,HY13_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s1,HY13_SEQ_02,pass
0.21392960850553214,HY13_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s2,HY13_SEQ_02,pass
0.21023097834052967,HY13_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s3,HY13_SEQ_02,pass
0.19916858994925837,HY13_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s4,HY13_SEQ_02,pass
0.25299251976885373,HY13_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s0,HY13_SEQ_02,pass
0.21931131535317305,HY13_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s1,HY13_SEQ_02,pass
0.17938695302707258,HY13_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s2,HY13_SEQ_02,pass
0.20438216044112167,HY13_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s3,HY13_SEQ_02,pass
0.20497184386606443,HY13_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s4,HY13_SEQ_02,pass
0.25920313643523835,HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s0,HY15_SEQ_02,pass
0.20339816308514222,HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s1,HY15_SEQ_02,pass
0.20888524767125,HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2,HY15_SEQ_02,pass
0.19270102827580216,HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3,HY15_SEQ_02,pass
0.14216363920910696,HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4,HY15_SEQ_02,pass
0.13970340239473067,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0,HY15_SEQ_02,pass
0.1646155533717248,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1,HY15_SEQ_02,pass
0.1284292359720912,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2,HY15_SEQ_02,pass
0.1117578094299896,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3,HY15_SEQ_02,pass
0.13620343281977443,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4,HY15_SEQ_02,pass
0.18755311327429955,HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0,HY15_SEQ_02,pass
0.1465080795313285,HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s1,HY15_SEQ_02,pass
0.1547761803909461,HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s2,HY15_SEQ_02,pass
0.14863791412517227,HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s3,HY15_SEQ_02,pass
0.15019906918907194,HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s4,HY15_SEQ_02,pass
7.715343564330045e-15,HY15_SEQ_02__ebv__EBV_IEDB_35bb9c18fac4__s0,HY15_SEQ_02,pass
0.13123304695681998,HY15_SEQ_02__ebv__EBV_IEDB_35bb9c18fac4__s1,HY15_SEQ_02,pass
0.11306930118300129,HY15_SEQ_02__ebv__EBV_IEDB_35bb9c18fac4__s2,HY15_SEQ_02,pass
0.12036467228713181,HY15_SEQ_02__ebv__EBV_IEDB_35bb9c18fac4__s3,HY15_SEQ_02,pass
0.11858984876750342,HY15_SEQ_02__ebv__EBV_IEDB_35bb9c18fac4__s4,HY15_SEQ_02,pass
0.20643811540573861,HY15_SEQ_02__ebv__EBV_IEDB_c617263cff31__s0,HY15_SEQ_02,pass
0.1466735079602456,HY15_SEQ_02__ebv__EBV_IEDB_c617263cff31__s1,HY15_SEQ_02,pass
0.14474717382831068,HY15_SEQ_02__ebv__EBV_IEDB_c617263cff31__s2,HY15_SEQ_02,pass
0.13431229751279133,HY15_SEQ_02__ebv__EBV_IEDB_c617263cff31__s3,HY15_SEQ_02,pass
0.13619568779956334,HY15_SEQ_02__ebv__EBV_IEDB_c617263cff31__s4,HY15_SEQ_02,pass
0.17940542724338854,HY15_SEQ_02__ebv__EBV_IEDB_ce143ad82ead__s0,HY15_SEQ_02,pass
0.16097017777630396,HY15_SEQ_02__ebv__EBV_IEDB_ce143ad82ead__s1,HY15_SEQ_02,pass
0.19189735777835396,HY15_SEQ_02__ebv__EBV_IEDB_ce143ad82ead__s2,HY15_SEQ_02,pass
0.2171994877190412,HY15_SEQ_02__ebv__EBV_IEDB_ce143ad82ead__s3,HY15_SEQ_02,pass
0.17344479303452037,HY15_SEQ_02__ebv__EBV_IEDB_ce143ad82ead__s4,HY15_SEQ_02,pass
0.15325230293350858,HY15_SEQ_02__self__SELF_CANON_CLDN11_0065_0079__s0,HY15_SEQ_02,pass
0.13960910331636076,HY15_SEQ_02__self__SELF_CANON_CLDN11_0065_0079__s1,HY15_SEQ_02,pass
0.1440772021060733,HY15_SEQ_02__self__SELF_CANON_CLDN11_0065_0079__s2,HY15_SEQ_02,pass
0.17796838528676204,HY15_SEQ_02__self__SELF_CANON_CLDN11_0065_0079__s3,HY15_SEQ_02,pass
0.12917996302193646,HY15_SEQ_02__self__SELF_CANON_CLDN11_0065_0079__s4,HY15_SEQ_02,pass
0.1048914041742204,HY15_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0,HY15_SEQ_02,pass
0.13404885578040796,HY15_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1,HY15_SEQ_02,pass
0.15075735744943425,HY15_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2,HY15_SEQ_02,pass
0.16090445200431594,HY15_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3,HY15_SEQ_02,pass
0.14145636765312142,HY15_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4,HY15_SEQ_02,pass
0.14122913705458431,HY15_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0,HY15_SEQ_02,pass
0.21733121058599933,HY15_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1,HY15_SEQ_02,pass
0.24391639145555927,HY15_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s2,HY15_SEQ_02,pass
0.2184969724523601,HY15_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s3,HY15_SEQ_02,pass
0.2258992563096676,HY15_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s4,HY15_SEQ_02,pass
0.13185180370551794,HY15_SEQ_02__self__SELF_CANON_TALDO1_0216_0230__s0,HY15_SEQ_02,pass
0.14489286345101782,HY15_SEQ_02__self__SELF_CANON_TALDO1_0216_0230__s1,HY15_SEQ_02,pass
0.13550802909878246,HY15_SEQ_02__self__SELF_CANON_TALDO1_0216_0230__s2,HY15_SEQ_02,pass
0.1381500380149396,HY15_SEQ_02__self__SELF_CANON_TALDO1_0216_0230__s3,HY15_SEQ_02,pass
0.11485016313623524,HY15_SEQ_02__self__SELF_CANON_TALDO1_0216_0230__s4,HY15_SEQ_02,pass
0.11630319146029602,HY15_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s0,HY15_SEQ_02,pass
0.16959456470103038,HY15_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s1,HY15_SEQ_02,pass
0.254694228260306,HY15_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s2,HY15_SEQ_02,pass
0.13600029489375692,HY15_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s3,HY15_SEQ_02,pass
0.1952125450270896,HY15_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s4,HY15_SEQ_02,pass
0.22002002059442832,HY15_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s0,HY15_SEQ_02,pass
0.22098898236241335,HY15_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s1,HY15_SEQ_02,pass
0.17541734925105204,HY15_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s2,HY15_SEQ_02,pass
0.18062122712713657,HY15_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s3,HY15_SEQ_02,pass
0.2417963514136384,HY15_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s4,HY15_SEQ_02,pass
