arm_class,candidate_id,full_potential_kT_per_e,hla_normalized_potential_kT_per_e,hla_only_potential_kT_per_e,model_key,panel_id,point_index,sample_index,solute_dielectric
ebv,EBV_IEDB_090bd09c6880,-0.7012711868252763,0.7456436343323949,-1.4469148211576712,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,10,0,2.0
ebv,EBV_IEDB_090bd09c6880,-0.6948439029409393,0.6217208728500182,-1.3165647757909575,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,11,0,2.0
ebv,EBV_IEDB_090bd09c6880,-0.7065895948246793,0.7558450629613068,-1.4624346577859861,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,12,0,2.0
ebv,EBV_IEDB_090bd09c6880,-1.0333494563737844,0.7508531080943781,-1.7842025644681625,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,13,0,2.0
ebv,EBV_IEDB_090bd09c6880,-0.49356898141155636,0.6723751834040427,-1.165944164815599,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,14,0,2.0
ebv,EBV_IEDB_090bd09c6880,-0.5201459681215269,0.5355721345058345,-1.0557181026273614,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,15,0,2.0
ebv,EBV_IEDB_090bd09c6880,-0.5912172632588308,0.5620669592968497,-1.1532842225556805,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,16,0,2.0
ebv,EBV_IEDB_090bd09c6880,-0.42858069537841575,0.5384467552408156,-0.9670274506192313,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,17,0,2.0
ebv,EBV_IEDB_090bd09c6880,-0.7817135708783184,0.4843526038340674,-1.2660661747123858,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,18,0,2.0
ebv,EBV_IEDB_090bd09c6880,-0.31640310420867696,0.595346556439305,-0.9117496606479819,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,19,0,2.0
ebv,EBV_IEDB_090bd09c6880,-0.12164544722256991,0.4333913202887743,-0.5550367675113442,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,20,0,2.0
ebv,EBV_IEDB_090bd09c6880,-0.18501515015156111,0.5497687683669065,-0.7347839185184676,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,21,0,2.0
ebv,EBV_IEDB_090bd09c6880,-0.054288120555244956,0.3730662270946247,-0.4273543476498697,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,22,0,2.0
ebv,EBV_IEDB_090bd09c6880,-0.2703872351715544,0.3591933013173917,-0.6295805364889461,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,23,0,2.0
ebv,EBV_IEDB_090bd09c6880,0.061739513721329714,0.5836157225372569,-0.5218762088159272,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,24,0,2.0
ebv,EBV_IEDB_090bd09c6880,-1.002164649541153,0.030052197990181773,-1.0322168475313347,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,0,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.9704393705731935,-0.046997918271821426,-0.9234414523013721,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,1,0,4.0
ebv,EBV_IEDB_090bd09c6880,-1.0438210921151931,0.1341500709694219,-1.177971163084615,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,2,0,4.0
ebv,EBV_IEDB_090bd09c6880,-1.0435300099556881,0.004285916897971864,-1.04781592685366,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,3,0,4.0
ebv,EBV_IEDB_090bd09c6880,-1.0067364412701783,0.06276493382847081,-1.069501375098649,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,4,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.9700063039747324,0.4222846446562565,-1.392290948630989,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,5,0,4.0
ebv,EBV_IEDB_090bd09c6880,-1.1425631079291396,0.17189279695048443,-1.314455904879624,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,6,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.7547204560564612,0.46398937518607475,-1.218709831242536,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,7,0,4.0
ebv,EBV_IEDB_090bd09c6880,-1.1269709994543102,0.34223483711710867,-1.469205836571419,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,8,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.7614623409953826,0.44987881032416077,-1.2113411513195433,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,9,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.6961294065894481,0.6188606868031967,-1.3149900933926448,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,10,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.6874085026979437,0.5122992615178625,-1.1997077642158063,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,11,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.7015525964545226,0.628323824036084,-1.3298764204906066,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,12,0,4.0
ebv,EBV_IEDB_090bd09c6880,-1.0224381471181656,0.6216461419777761,-1.6440842890959417,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,13,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.49083531376173184,0.5588311308422269,-1.0496664446039587,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,14,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.5123343366323526,0.45399269447212465,-0.9663270311044773,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,15,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.584291441096108,0.4724302724166156,-1.0567217135127236,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,16,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.417840684086316,0.461563729682092,-0.879404413768408,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,17,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.7742672663110733,0.4078291817304379,-1.1820964480415113,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,18,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.3079758300880211,0.5082908741199897,-0.8162667042080108,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,19,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.11700224787576818,0.39011465018957614,-0.5071168980653443,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,20,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.17571342115166658,0.48258237783206137,-0.6582957989837279,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,21,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.05289229114051034,0.34228929202096847,-0.39518158316147883,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,22,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.2660159071676834,0.3195290189274025,-0.5855449260950859,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,23,0,4.0
ebv,EBV_IEDB_090bd09c6880,0.0680419296440078,0.5319328558451613,-0.4638909262011534,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,24,0,4.0
ebv,EBV_IEDB_090bd09c6880,-0.9594674807217305,-0.009057268905869664,-0.9504102118158608,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,0,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.9316579784712088,-0.08010714632933202,-0.8515508321418768,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,1,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.9977085632097494,0.08288966010005672,-1.0805982233098061,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,2,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.9963778283216826,-0.02703365440082084,-0.9693441739208618,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,3,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.9681231001099433,0.012489052346042473,-0.9806121524559858,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,4,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.9318535770882459,0.3289880919509953,-1.2608416690392412,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,5,0,8.0
ebv,EBV_IEDB_090bd09c6880,-1.0901185412198091,0.10553227449033287,-1.195650815710142,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,6,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.7361694159726464,0.3805049999910033,-1.1166744159636497,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,7,0,8.0
ebv,EBV_IEDB_090bd09c6880,-1.0761987088431086,0.26578918772686233,-1.341987896569971,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,8,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.7418243686001281,0.3557816909861119,-1.09760605958624,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,9,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.6905578526082048,0.5194077531664836,-1.2099656057746884,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,10,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.6775544314610706,0.42872661647894517,-1.1062810479400158,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,11,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.6968664051788848,0.5279685837124023,-1.224834988891287,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,12,0,8.0
ebv,EBV_IEDB_090bd09c6880,-1.0076954061660268,0.5199254400786155,-1.5276208462446423,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,13,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.48871678027308785,0.47101545125788413,-0.959732231530972,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,14,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.505770834120894,0.3945494849580915,-0.9003203190789855,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,15,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.5779377706155269,0.4049953100247924,-0.9829330806403193,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,16,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.40903083209529095,0.40863344841520094,-0.8176642805104919,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,17,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.7668716378023122,0.35160872791734876,-1.118480365719661,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,18,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.3015440911799005,0.4458334848375008,-0.7473775760174013,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,19,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.11303657453493078,0.3614340098509611,-0.47447058438589185,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,20,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.1679101371053456,0.43720013553204395,-0.6051102726373896,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,21,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.052041537460239984,0.3218432048741739,-0.3738847423344139,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,22,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.2618167071758875,0.29349049199752225,-0.5553071991734098,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,23,0,8.0
ebv,EBV_IEDB_090bd09c6880,0.07326091439753052,0.49828207608063974,-0.4250211616831092,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY13_SEQ_02,24,0,8.0
ebv,EBV_IEDB_090bd09c6880,-0.9045562958656953,0.26951743476205536,-1.1740737306277507,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,0,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.8374409636072148,0.20635144460178856,-1.0437924082090033,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,1,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.9699461883457546,0.3858796991632504,-1.355825887509005,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,2,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.9483864976345012,0.23919547623811377,-1.187581973872615,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,3,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.9131287703138141,0.30444804649471513,-1.2175768168085292,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,4,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.9692881552569275,0.6835529659117379,-1.6528411211686653,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,5,1,2.0
ebv,EBV_IEDB_090bd09c6880,-1.0508540798469788,0.479282276424404,-1.5301363562713828,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,6,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.8010085862482528,0.6369539281753711,-1.4379625144236239,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,7,1,2.0
ebv,EBV_IEDB_090bd09c6880,-1.0769909742846093,0.6408262338926165,-1.7178172081772258,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,8,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.8426131476771557,0.6055884626975203,-1.448201610374676,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,9,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.77440719509716,0.7939147063128655,-1.5683219014100256,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,10,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.7508747624454609,0.6621405962823453,-1.4130153587278063,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,11,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.7840949780119689,0.817229836672498,-1.601324814684467,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,12,1,2.0
ebv,EBV_IEDB_090bd09c6880,-1.0708770677561728,0.8235854549872077,-1.8944625227433805,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,13,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.5896694099942464,0.698387069509839,-1.2880564795040854,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,14,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.6610376468512668,0.6173033127426101,-1.2783409595938768,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,15,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.7025554601581654,0.635613178106359,-1.3381686382645244,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,16,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.5850459961610752,0.634870560285522,-1.2199165564465972,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,17,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.9615460009432418,0.5853798698723606,-1.5469258708156024,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,18,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.45157194349337054,0.6569948512080221,-1.1085667947013926,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,19,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.31733585203116793,0.3732499817098645,-0.6905858337410324,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,20,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.36396330594402754,0.5556851491376376,-0.919648455081665,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,21,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.2454866351786966,0.2764879876640022,-0.5219746228426988,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,22,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.4281471547759096,0.35379050507737453,-0.7819376598532841,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,23,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.2202189233054813,0.4472881483101384,-0.6675070716156197,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,24,1,2.0
ebv,EBV_IEDB_090bd09c6880,-0.8853648126350947,0.17575940544522883,-1.0611242180803235,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,0,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.8210527245347728,0.12069445732165895,-0.9417471818564318,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,1,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.9485551716730027,0.2745556790428405,-1.2231108507158432,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,2,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.9262505714043558,0.15403825759180312,-1.080288828996159,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,3,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.896418679603234,0.19757373798159772,-1.0939924175848317,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,4,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.948295897765349,0.5233464714738637,-1.4716423692392127,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,5,1,4.0
ebv,EBV_IEDB_090bd09c6880,-1.0264487869165766,0.3406371640136503,-1.367085950930227,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,6,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.790690645023611,0.5080919251668808,-1.2987825701904918,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,7,1,4.0
ebv,EBV_IEDB_090bd09c6880,-1.0535554276505508,0.49192928342368347,-1.5454847110742342,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,8,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.8262019327008406,0.4634771462529409,-1.2896790789537815,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,9,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.7720926741043155,0.6495204051160453,-1.4216130792203607,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,10,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.7459105417842983,0.5396084943652083,-1.2855190361495066,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,11,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.7821854305038861,0.6689485668029608,-1.451133997306847,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,12,1,4.0
ebv,EBV_IEDB_090bd09c6880,-1.0661117076258553,0.6738850918373598,-1.739996799463215,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,13,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.5872504837824805,0.5711187956723885,-1.158369279454869,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,14,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.6513422691856231,0.5157857247199419,-1.167127993905565,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,15,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.6954659204161424,0.5264564722231231,-1.2219223926392655,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,16,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.5712982341462214,0.5363937085074457,-1.107691942653667,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,17,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.9499012555419625,0.4895526148340984,-1.4394538703760609,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,18,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.44262848666686117,0.5491578218895807,-0.9917863085564419,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,19,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.30493759024425166,0.3239691593803978,-0.6289067496246494,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,20,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.350651215228931,0.4730914113447576,-0.8237426265736886,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,21,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.23483122736273404,0.24482651015074575,-0.4796577375134798,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,22,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.41681654154733466,0.30687645497949184,-0.7236929965268265,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,23,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.20414941826085245,0.3899985891481311,-0.5941480074089835,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,24,1,4.0
ebv,EBV_IEDB_090bd09c6880,-0.8555794622694708,0.12258926959249139,-0.9781687318619622,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,0,1,8.0
ebv,EBV_IEDB_090bd09c6880,-0.7961091429527786,0.07389710623278123,-0.8700062491855598,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,1,1,8.0
ebv,EBV_IEDB_090bd09c6880,-0.9152735404069716,0.20726506952656476,-1.1225386099335364,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,2,1,8.0
ebv,EBV_IEDB_090bd09c6880,-0.893027834655847,0.1072850408513214,-1.0003128755071684,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,3,1,8.0
ebv,EBV_IEDB_090bd09c6880,-0.8689112211173655,0.1358590338750736,-1.004770254992439,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,4,1,8.0
ebv,EBV_IEDB_090bd09c6880,-0.9157577297287874,0.41668374085818616,-1.3324414705869736,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,5,1,8.0
ebv,EBV_IEDB_090bd09c6880,-0.9880105179820733,0.2559666903148421,-1.2439772082969154,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,6,1,8.0
ebv,EBV_IEDB_090bd09c6880,-0.7736958567350822,0.41552695685892216,-1.1892228135940044,HY13_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY13_SEQ_02,7,1,8.0
