lead_rank,pair_id,analysis_layer,ebv_job_id,comparison_candidate_id,comparison_job_id,entity_role,technical_comparison_count,exposed_rmsd_median_A,below_2_A_fraction,relative_to_equal_weight_background_median,claim_boundary
1,EBV_TCELL_950::HUMAN_MYELIN_112214,strict_primary_controls,EBV_TCELL_950|seed-2|sig-d44df16e5be1d5e1,HUMAN_BACKGROUND_119732,HUMAN_BACKGROUND_119732|seed-1742505091|sig-fed23ffb45c64960,control,25,13.510081534388384,0.2,above_equal_weight_background_median,"Descriptive computational pMHC geometry and technical stability only; not evidence of presentation, TCR binding, activation, cross-reactivity, molecular mimicry, or MS mechanism."
1,EBV_TCELL_950::HUMAN_MYELIN_112214,strict_primary_controls,EBV_TCELL_950|seed-849625969|sig-e5a9c73d8e37dfc0,HUMAN_BACKGROUND_119732,HUMAN_BACKGROUND_119732|seed-1742505091|sig-fed23ffb45c64960,control,25,13.479085968216157,0.16,above_equal_weight_background_median,"Descriptive computational pMHC geometry and technical stability only; not evidence of presentation, TCR binding, activation, cross-reactivity, molecular mimicry, or MS mechanism."
2,EBV_TCELL_2268741::HUMAN_MYELIN_117032,length_sensitivity_exact_bin_pm7,EBV_TCELL_2268741|seed-2|sig-0a11fc72d10c9096,HUMAN_MYELIN_117032,HUMAN_MYELIN_117032|seed-179807928|sig-e2e8bb38a67a3c46,target,25,0.4647978774340731,1.0,below_equal_weight_background_median,"Descriptive computational pMHC geometry and technical stability only; not evidence of presentation, TCR binding, activation, cross-reactivity, molecular mimicry, or MS mechanism."
2,EBV_TCELL_2268741::HUMAN_MYELIN_117032,length_sensitivity_exact_bin_pm7,EBV_TCELL_2268741|seed-2|sig-0a11fc72d10c9096,HUMAN_MYELIN_117032,HUMAN_MYELIN_117032|seed-27|sig-2f9a0e012ee11aa4,target,25,12.327696159131827,0.2,below_equal_weight_background_median,"Descriptive computational pMHC geometry and technical stability only; not evidence of presentation, TCR binding, activation, cross-reactivity, molecular mimicry, or MS mechanism."
2,EBV_TCELL_2268741::HUMAN_MYELIN_117032,length_sensitivity_exact_bin_pm7,EBV_TCELL_2268741|seed-2|sig-8c79222e30643990,HUMAN_MYELIN_117032,HUMAN_MYELIN_117032|seed-179807928|sig-e2e8bb38a67a3c46,target,25,0.4647978774340731,1.0,below_equal_weight_background_median,"Descriptive computational pMHC geometry and technical stability only; not evidence of presentation, TCR binding, activation, cross-reactivity, molecular mimicry, or MS mechanism."
2,EBV_TCELL_2268741::HUMAN_MYELIN_117032,length_sensitivity_exact_bin_pm7,EBV_TCELL_2268741|seed-2|sig-8c79222e30643990,HUMAN_MYELIN_117032,HUMAN_MYELIN_117032|seed-27|sig-2f9a0e012ee11aa4,target,25,12.327696159131827,0.2,below_equal_weight_background_median,"Descriptive computational pMHC geometry and technical stability only; not evidence of presentation, TCR binding, activation, cross-reactivity, molecular mimicry, or MS mechanism."
2,EBV_TCELL_2268741::HUMAN_MYELIN_117032,length_sensitivity_exact_bin_pm7,EBV_TCELL_2268741|seed-2|sig-0a11fc72d10c9096,HUMAN_BACKGROUND_141561,HUMAN_BACKGROUND_141561|seed-691372407|sig-694971dac562eb29,control,25,9.424225717893348,0.0,below_equal_weight_background_median,"Descriptive computational pMHC geometry and technical stability only; not evidence of presentation, TCR binding, activation, cross-reactivity, molecular mimicry, or MS mechanism."
2,EBV_TCELL_2268741::HUMAN_MYELIN_117032,length_sensitivity_exact_bin_pm7,EBV_TCELL_2268741|seed-2|sig-8c79222e30643990,HUMAN_BACKGROUND_141561,HUMAN_BACKGROUND_141561|seed-691372407|sig-694971dac562eb29,control,25,9.424225717893348,0.0,below_equal_weight_background_median,"Descriptive computational pMHC geometry and technical stability only; not evidence of presentation, TCR binding, activation, cross-reactivity, molecular mimicry, or MS mechanism."
2,EBV_TCELL_2268741::HUMAN_MYELIN_117032,length_sensitivity_exact_bin_pm7,EBV_TCELL_2268741|seed-2|sig-0a11fc72d10c9096,HUMAN_BACKGROUND_2258889,HUMAN_BACKGROUND_2258889|seed-1965832023|sig-cbe3c9bf8294dceb,control,25,18.705178289205,0.0,above_equal_weight_background_median,"Descriptive computational pMHC geometry and technical stability only; not evidence of presentation, TCR binding, activation, cross-reactivity, molecular mimicry, or MS mechanism."
2,EBV_TCELL_2268741::HUMAN_MYELIN_117032,length_sensitivity_exact_bin_pm7,EBV_TCELL_2268741|seed-2|sig-8c79222e30643990,HUMAN_BACKGROUND_2258889,HUMAN_BACKGROUND_2258889|seed-1965832023|sig-cbe3c9bf8294dceb,control,25,18.705178289205,0.0,above_equal_weight_background_median,"Descriptive computational pMHC geometry and technical stability only; not evidence of presentation, TCR binding, activation, cross-reactivity, molecular mimicry, or MS mechanism."
2,EBV_TCELL_2268741::HUMAN_MYELIN_117032,length_sensitivity_exact_bin_pm7,EBV_TCELL_2268741|seed-2|sig-0a11fc72d10c9096,HUMAN_BACKGROUND_423369,HUMAN_BACKGROUND_423369|seed-1600137418|sig-a6b6ec6d203f62cf,control,25,13.974631472044482,0.0,equal_to_equal_weight_background_median,"Descriptive computational pMHC geometry and technical stability only; not evidence of presentation, TCR binding, activation, cross-reactivity, molecular mimicry, or MS mechanism."
2,EBV_TCELL_2268741::HUMAN_MYELIN_117032,length_sensitivity_exact_bin_pm7,EBV_TCELL_2268741|seed-2|sig-8c79222e30643990,HUMAN_BACKGROUND_423369,HUMAN_BACKGROUND_423369|seed-1600137418|sig-a6b6ec6d203f62cf,control,25,13.974631472044482,0.0,equal_to_equal_weight_background_median,"Descriptive computational pMHC geometry and technical stability only; not evidence of presentation, TCR binding, activation, cross-reactivity, molecular mimicry, or MS mechanism."
