arm_class,candidate_id,full_potential_kT_per_e,hla_normalized_potential_kT_per_e,hla_only_potential_kT_per_e,model_key,panel_id,point_index,sample_index,solute_dielectric
ebv,EBV_IEDB_087fb937093d,-1.450502594952355,-1.0388186751828312,-0.4116839197695237,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,11,0,2.0
ebv,EBV_IEDB_087fb937093d,-2.3578299422655524,-1.533388742708488,-0.8244411995570643,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,12,0,2.0
ebv,EBV_IEDB_087fb937093d,-2.3226257692723946,-1.668442440800141,-0.6541833284722537,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,13,0,2.0
ebv,EBV_IEDB_087fb937093d,-1.6957984699858857,-1.1433685002644929,-0.5524299697213928,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,14,0,2.0
ebv,EBV_IEDB_087fb937093d,-1.8828162516561235,-0.69500949648777,-1.1878067551683535,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,15,0,2.0
ebv,EBV_IEDB_087fb937093d,-1.933221388868009,-0.8454725546284461,-1.087748834239563,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,16,0,2.0
ebv,EBV_IEDB_087fb937093d,-1.6820905305160787,-0.5493727644370945,-1.1327177660789842,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,17,0,2.0
ebv,EBV_IEDB_087fb937093d,-2.2955510285933305,-0.7035344956347622,-1.5920165329585683,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,18,0,2.0
ebv,EBV_IEDB_087fb937093d,-1.6026065242054888,-0.6567476138513988,-0.94585891035409,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,19,0,2.0
ebv,EBV_IEDB_087fb937093d,-1.3541380717617997,-0.4778604056901967,-0.876277666071603,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,20,0,2.0
ebv,EBV_IEDB_087fb937093d,-1.4847112678534216,-0.557172617522061,-0.9275386503313605,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,21,0,2.0
ebv,EBV_IEDB_087fb937093d,-1.1887890975402484,-0.41525508917161513,-0.7735340083686333,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,22,0,2.0
ebv,EBV_IEDB_087fb937093d,-1.385232772131198,-0.4550534655805081,-0.93017930655069,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,23,0,2.0
ebv,EBV_IEDB_087fb937093d,-1.2619204258541454,-0.4595183588882398,-0.8024020669659057,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,24,0,2.0
ebv,EBV_IEDB_087fb937093d,-1.7886925366270687,-1.4259785388844968,-0.36271399774257207,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,0,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.4791377619480075,-1.1190090167462823,-0.36012874520172516,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,1,0,4.0
ebv,EBV_IEDB_087fb937093d,-2.4113859265223,-2.0259087168786323,-0.3854772096436677,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,2,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.6327346434334626,-1.3289183793575816,-0.3038162640758809,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,3,0,4.0
ebv,EBV_IEDB_087fb937093d,-2.170762260966346,-1.7048096036142035,-0.4659526573521426,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,4,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.6167601424607172,-1.319366339411352,-0.2973938030493653,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,5,0,4.0
ebv,EBV_IEDB_087fb937093d,-2.7372198869064364,-2.2984688258925767,-0.43875106101385963,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,6,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.345208192098011,-1.082397622501891,-0.2628105695961201,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,7,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.7002612606370264,-1.4467256946685039,-0.25353556596852267,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,8,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.8279339042429787,-1.4577969923779266,-0.3701369118650522,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,9,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.9905739153689839,-1.5197396116177027,-0.4708343037512813,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,10,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.4260399620705593,-1.1020706173748263,-0.323969344695733,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,11,0,4.0
ebv,EBV_IEDB_087fb937093d,-2.3014610875989168,-1.665783033404279,-0.6356780541946379,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,12,0,4.0
ebv,EBV_IEDB_087fb937093d,-2.2693485127214807,-1.7759521221340409,-0.4933963905874398,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,13,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.669692211456112,-1.239077571597146,-0.43061463985896586,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,14,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.8294608220487794,-0.7911766472593214,-1.038284174789458,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,15,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.8788983237499586,-0.943886170531232,-0.9350121532187265,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,16,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.6372845661127975,-0.6359647690094399,-1.0013197971033576,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,17,0,4.0
ebv,EBV_IEDB_087fb937093d,-2.2297837175131487,-0.7930320563138804,-1.4367516611992683,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,18,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.5618002938200688,-0.7565351078686136,-0.8052651859514552,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,19,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.323932421606948,-0.5817143316460125,-0.7422180899609354,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,20,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.4489706983320263,-0.664690482689438,-0.7842802156425883,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,21,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.1654825077457565,-0.5072040866416656,-0.6582784211040908,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,22,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.3520873566346308,-0.5378791306058843,-0.8142082260287464,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,23,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.2400695972578137,-0.5700541384462187,-0.6700154588115951,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,24,0,4.0
ebv,EBV_IEDB_087fb937093d,-1.7242354728054656,-1.3922753310674028,-0.3319601417380628,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,0,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.4304821953391693,-1.0936505373213115,-0.33683165801785786,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,1,0,8.0
ebv,EBV_IEDB_087fb937093d,-2.314103251513331,-1.9749631846557638,-0.3391400668575669,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,2,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.574319490415907,-1.2988920924271101,-0.2754273979887969,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,3,0,8.0
ebv,EBV_IEDB_087fb937093d,-2.089242919262216,-1.6586649401231197,-0.43057797913909646,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,4,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.5506940302646002,-1.2932375845160473,-0.2574564457485528,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,5,0,8.0
ebv,EBV_IEDB_087fb937093d,-2.620803742696502,-2.2362617425947278,-0.3845420001017741,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,6,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.2923043319824639,-1.0679933906253578,-0.2243109413571061,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,7,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.6285209687443087,-1.4171281060718686,-0.21139286267244006,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,8,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.753077992688462,-1.4269519177804608,-0.3261260749080013,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,9,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.9021416912643405,-1.527760216856011,-0.37438147440832964,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,10,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.36896750495397,-1.1011135878742024,-0.2678539170797675,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,11,0,8.0
ebv,EBV_IEDB_087fb937093d,-2.191332219875272,-1.6858981342400239,-0.505434085635248,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,12,0,8.0
ebv,EBV_IEDB_087fb937093d,-2.1659511788859622,-1.778722947088947,-0.3872282317970153,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,13,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.6013997491308656,-1.251820129657899,-0.3495796194729666,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,14,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.7365782168878348,-0.8203156744791746,-0.9162625424086601,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,15,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.7829653170022635,-0.968100710055087,-0.8148646069471764,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,16,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.559070608280038,-0.6672484320817246,-0.8918221761983135,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,17,0,8.0
ebv,EBV_IEDB_087fb937093d,-2.1191544699683176,-0.8173697704731504,-1.3017846994951672,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,18,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.4852801806798714,-0.7901997081363495,-0.6950804725435219,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,19,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.2664545670289522,-0.6305136253599386,-0.6359409416690136,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,20,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.3808062637742915,-0.7091827287836594,-0.6716235349906321,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,21,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.1209684963767048,-0.5548833016416487,-0.5660851947350561,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,22,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.2927573984697782,-0.5734944381201366,-0.7192629603496417,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,23,0,8.0
ebv,EBV_IEDB_087fb937093d,-1.1920925170204717,-0.6261321738005566,-0.5659603432199151,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,24,0,8.0
ebv,EBV_IEDB_087fb937093d,-2.342283477667361,-1.4780171644570785,-0.8642663132102825,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,0,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.9778323425873534,-1.172890617304037,-0.8049417252833163,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,1,1,2.0
ebv,EBV_IEDB_087fb937093d,-3.037251164626252,-2.064769478362774,-0.9724816862634783,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,2,1,2.0
ebv,EBV_IEDB_087fb937093d,-2.097256309502562,-1.365722129021277,-0.731534180481285,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,3,1,2.0
ebv,EBV_IEDB_087fb937093d,-2.965636851581413,-1.8066568771722213,-1.1589799744091915,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,4,1,2.0
ebv,EBV_IEDB_087fb937093d,-2.1115789614841916,-1.3204949265132293,-0.7910840349709624,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,5,1,2.0
ebv,EBV_IEDB_087fb937093d,-3.4679784391982675,-2.349376660855055,-1.1186017783432125,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,6,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.7563997359668608,-1.059684760902464,-0.6967149750643967,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,7,1,2.0
ebv,EBV_IEDB_087fb937093d,-2.1983230618663137,-1.4423349066198012,-0.7559881552465125,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,8,1,2.0
ebv,EBV_IEDB_087fb937093d,-2.420183420800592,-1.4741525178299726,-0.9460309029706193,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,9,1,2.0
ebv,EBV_IEDB_087fb937093d,-2.3564778130228308,-1.3899425290112966,-0.9665352840115342,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,10,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.7995173144469265,-1.0316192336372239,-0.7678980808097027,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,11,1,2.0
ebv,EBV_IEDB_087fb937093d,-2.570167741077274,-1.4656936880719753,-1.1044740530052986,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,12,1,2.0
ebv,EBV_IEDB_087fb937093d,-2.762272351825693,-1.640709015022659,-1.1215633368030338,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,13,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.9475089821196914,-1.1174155178393268,-0.8300934642803645,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,14,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.659394875599983,-0.5812801167859036,-1.0781147588140794,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,15,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.8726664998961753,-0.7382876184207354,-1.1343788814754399,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,16,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.3909193846595005,-0.4449069637435249,-0.9460124209159756,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,17,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.8733901148186918,-0.587666304054834,-1.2857238107638578,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,18,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.4831329453802644,-0.5458229800033639,-0.9373099653769005,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,19,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.2118990324226984,-0.34932949488226106,-0.8625695375404373,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,20,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.340201050670487,-0.4295080850919304,-0.9106929655785565,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,21,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.077371402733503,-0.3030013646630644,-0.7743700380704387,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,22,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.15122341939573,-0.35604574067935124,-0.7951776787163788,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,23,1,2.0
ebv,EBV_IEDB_087fb937093d,-1.1680175690934975,-0.30714592725212575,-0.8608716418413718,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,24,1,2.0
ebv,EBV_IEDB_087fb937093d,-2.298251000693973,-1.5117095887133396,-0.7865414119806333,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,0,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.95053768229752,-1.2047531020593385,-0.7457845802381816,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,1,1,4.0
ebv,EBV_IEDB_087fb937093d,-2.964601389284452,-2.106790699869894,-0.8578106894145575,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,2,1,4.0
ebv,EBV_IEDB_087fb937093d,-2.059132733403335,-1.3996532316755481,-0.6594795017277868,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,3,1,4.0
ebv,EBV_IEDB_087fb937093d,-2.902009430365012,-1.8356505176810254,-1.0663589126839867,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,4,1,4.0
ebv,EBV_IEDB_087fb937093d,-2.063559964126699,-1.371191882461185,-0.6923680816655141,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,5,1,4.0
ebv,EBV_IEDB_087fb937093d,-3.375133439321724,-2.392732467831551,-0.9824009714901731,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,6,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.7203757338342758,-1.1157504447753332,-0.6046252890589426,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,7,1,4.0
ebv,EBV_IEDB_087fb937093d,-2.145886810327141,-1.494431913165555,-0.6514548971615859,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,8,1,4.0
ebv,EBV_IEDB_087fb937093d,-2.3621567992221695,-1.5286863459083198,-0.8334704533138498,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,9,1,4.0
ebv,EBV_IEDB_087fb937093d,-2.3090436416526394,-1.529206800405735,-0.7798368412469043,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,10,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.7659866423818051,-1.1173145732589997,-0.6486720691228054,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,11,1,4.0
ebv,EBV_IEDB_087fb937093d,-2.5185569160025665,-1.6484289140477748,-0.8701280019547918,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,12,1,4.0
ebv,EBV_IEDB_087fb937093d,-2.7015427457876564,-1.7856020235281438,-0.9159407222595125,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,13,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.9161589738747986,-1.2462014316192325,-0.6699575422555663,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,14,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.6328568086063138,-0.7322743699298795,-0.9005824386764343,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,15,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.8410598242556602,-0.8884705009362142,-0.952589323319446,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,16,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.3716170600210928,-0.5850273801371848,-0.786589679883908,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,17,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.8452379975870585,-0.7298287168864894,-1.115409280700569,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,18,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.4611092816420146,-0.7006246429410631,-0.7604846387009515,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,19,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.1974148895953765,-0.5245983056286897,-0.6728165839666868,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,20,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.3222402758362883,-0.6024269654203475,-0.7198133104159409,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,21,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.0661777345419525,-0.46688497993701494,-0.5992927546049376,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,22,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.1377992730117015,-0.4953112151200797,-0.6424880578916218,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,23,1,4.0
ebv,EBV_IEDB_087fb937093d,-1.1584496103465418,-0.4939208717231155,-0.6645287386234263,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,24,1,4.0
ebv,EBV_IEDB_087fb937093d,-2.208663163281981,-1.4752064948676669,-0.7334566684143141,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,0,1,8.0
ebv,EBV_IEDB_087fb937093d,-1.8852110946045615,-1.1801890469571996,-0.7050220476473619,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,1,1,8.0
ebv,EBV_IEDB_087fb937093d,-2.830642999094599,-2.049702433836697,-0.7809405652579019,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,2,1,8.0
ebv,EBV_IEDB_087fb937093d,-1.9805756857739292,-1.3697004725259594,-0.6108752132479698,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,3,1,8.0
ebv,EBV_IEDB_087fb937093d,-2.7800301916902637,-1.7781069587376646,-1.001923232952599,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,4,1,8.0
ebv,EBV_IEDB_087fb937093d,-1.969696954165713,-1.3429148083933282,-0.6267821457723847,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,5,1,8.0
ebv,EBV_IEDB_087fb937093d,-3.2097651657674175,-2.3183957805471733,-0.8913693852202442,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,6,1,8.0
ebv,EBV_IEDB_087fb937093d,-1.6456460493916625,-1.102382675015602,-0.5432633743760604,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,7,1,8.0
ebv,EBV_IEDB_087fb937093d,-2.0465410823132997,-1.464029162181006,-0.5825119201322938,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,8,1,8.0
ebv,EBV_IEDB_087fb937093d,-2.2496633197502014,-1.4909932221369762,-0.7586700976132252,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,9,1,8.0
