allele,carbo_similarity_iqr,carbo_similarity_max,carbo_similarity_median,carbo_similarity_min,carbo_similarity_q25,carbo_similarity_q75,claim_boundary,ebv_candidate_id,electrostatic_percentile,electrostatic_rank,hodgkin_similarity_iqr,hodgkin_similarity_max,hodgkin_similarity_median,hodgkin_similarity_min,hodgkin_similarity_q25,hodgkin_similarity_q75,model_combination_count,n3_is_not_specificity_negative,pair_id,panel_id,potential_mode,potential_rmse_iqr,potential_rmse_max,potential_rmse_median,potential_rmse_min,potential_rmse_q25,potential_rmse_q75,row_role,self_candidate_id,sign_agreement_fraction_iqr,sign_agreement_fraction_max,sign_agreement_fraction_median,sign_agreement_fraction_min,sign_agreement_fraction_q25,sign_agreement_fraction_q75,solute_dielectric
HLA-DRB1*03:01,0.38759609780599713,0.8123237708617657,0.051639046997684984,-0.41657204717988217,-0.0392851550476842,0.3483109427583129,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_c617263cff31,0.4,11,0.35374123201532476,0.7406185058829923,0.0381555436646099,-0.2795503194324413,-0.032693205233237765,0.321048026782087,25,True,HLA-DRB1*03:01|EBV_IEDB_c617263cff31|SELF_IEDB_18eebcfe8ed0,HY03_SEQ_01,full,0.15174689931213775,0.8563788515794591,0.5521242741427883,0.37508179114781,0.468070279486621,0.6198171787987587,n3,SELF_IEDB_18eebcfe8ed0,0.28,0.68,0.52,0.2,0.24,0.52,2.0
HLA-DRB1*03:01,0.5291375640230171,0.6452990521754635,0.2726532823217861,-0.7055194369331345,-0.10219747972809985,0.42694008429491725,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_2fbac9820d7d,0.44,12,0.46071664128177786,0.6297820070613566,0.2630931601835718,-0.5246256113845179,-0.08971055178841279,0.37100608949336505,25,True,HLA-DRB1*03:01|EBV_IEDB_2fbac9820d7d|SELF_IEDB_e8f1f840deb4,HY03_SEQ_01,full,0.23305367349618378,1.190772960316757,0.6544047430217308,0.444619023871631,0.5331400621291577,0.7661937356253414,n3,SELF_IEDB_e8f1f840deb4,0.24,0.88,0.6,0.08,0.48,0.72,2.0
HLA-DRB1*03:01,0.9440497325658693,0.9014034387356742,0.4136955455085453,-0.7512702492215879,-0.314123918082149,0.6299258144837203,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_2fbac9820d7d,0.48,13,0.7663083482611599,0.8861051046647661,0.3567745736524779,-0.5293613281088454,-0.16825855394546635,0.5980497943156936,25,True,HLA-DRB1*03:01|EBV_IEDB_2fbac9820d7d|SELF_CANON_TALDO1_0108_0122,HY03_SEQ_01,full,0.535065062758047,1.674866834698302,0.6051038095596766,0.2413407050697225,0.4284035143592091,0.9634685771172561,n3,SELF_CANON_TALDO1_0108_0122,0.36,0.96,0.68,0.08,0.48,0.84,2.0
HLA-DRB1*03:01,0.6909994472986246,0.6729465811170295,-0.018308396833020095,-0.25825830140218836,-0.18940692546836654,0.501592521830258,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_090bd09c6880,0.52,14,0.5933454437474461,0.5344856911706565,-0.016215297473688182,-0.24538487268296985,-0.1832137595798209,0.4101316841676253,25,True,HLA-DRB1*03:01|EBV_IEDB_090bd09c6880|SELF_IEDB_0a037819aeb2,HY03_SEQ_01,full,0.44999600153944364,1.6728143473542019,1.1741308032949667,0.7110723424555786,0.9645829003056111,1.4145789018450547,n3,SELF_IEDB_0a037819aeb2,0.44,0.84,0.6,0.2,0.32,0.76,2.0
HLA-DRB1*03:01,0.5337300280068631,0.6774430410359307,0.004550780839773223,-0.8509116545278715,-0.3675144716837543,0.16621555632310878,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_090bd09c6880,0.56,15,0.3021712993723905,0.5311281413516677,0.0027577324380468906,-0.7167551934038465,-0.1925168850254129,0.10965441434697762,25,True,HLA-DRB1*03:01|EBV_IEDB_090bd09c6880|SELF_IEDB_18eebcfe8ed0,HY03_SEQ_01,full,0.24185374453941433,0.9747651244885918,0.7924439676609054,0.428070971360487,0.6373864864933522,0.8792402310327665,n3,SELF_IEDB_18eebcfe8ed0,0.31999999999999995,0.92,0.4,0.04,0.28,0.6,2.0
HLA-DRB1*03:01,0.3517132697610984,0.7703744991494368,-0.009185249709835905,-0.7652399635610406,-0.25352444846353095,0.09818882129756747,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_156b80230e03,0.6,16,0.288286010304045,0.5441642501998264,-0.006284529667114043,-0.5711792870563387,-0.23480139096505967,0.05348461933898532,25,True,HLA-DRB1*03:01|EBV_IEDB_156b80230e03|SELF_IEDB_0a037819aeb2,HY03_SEQ_01,full,0.4029621954752376,1.6277708713931691,1.2426814697080455,0.6712690134627162,0.9772514395489231,1.3802136350241607,n3,SELF_IEDB_0a037819aeb2,0.20000000000000007,0.84,0.44,0.2,0.36,0.56,2.0
HLA-DRB1*03:01,0.5118278745515508,0.8362801965594112,-0.14638113159480656,-0.8396915902797494,-0.332073775535692,0.17975409901585873,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_156b80230e03,0.64,17,0.4376947809953862,0.7123422161375346,-0.10686523118685468,-0.735281292637151,-0.28137620309623457,0.15631857789915166,25,True,HLA-DRB1*03:01|EBV_IEDB_156b80230e03|SELF_IEDB_18eebcfe8ed0,HY03_SEQ_01,full,0.24953892473227895,0.8793609055980788,0.5404327488062949,0.29924992100692266,0.4507797027443908,0.7003186274766697,n3,SELF_IEDB_18eebcfe8ed0,0.20000000000000007,0.84,0.44,0.12,0.36,0.56,2.0
HLA-DRB1*03:01,0.857768516586523,0.7842984007461821,0.08184948837732373,-0.5609918079713866,-0.3413977712380159,0.516370745348507,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_2fbac9820d7d,0.68,18,0.8198032771604324,0.7267207648992678,0.06722349146011523,-0.5063443042008025,-0.32839700807385436,0.49140626908657814,25,True,HLA-DRB1*03:01|EBV_IEDB_2fbac9820d7d|SELF_CANON_CRYAB_0001_0015,HY03_SEQ_01,full,0.2721392304573656,1.2929055803508374,0.6040032452780706,0.22179572648748883,0.4904851974316951,0.7626244278890607,n3,SELF_CANON_CRYAB_0001_0015,0.5599999999999999,0.88,0.52,0.08,0.16,0.72,2.0
HLA-DRB1*03:01,0.5191443739231733,0.5394828029999499,-0.11889651887589552,-0.9250420783931828,-0.4046669302749891,0.11447744364818417,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_73663fe4c7bb,0.72,19,0.48763688842087827,0.5159304096554576,-0.11862198867857601,-0.845962254011507,-0.3822454178590926,0.10539147056178569,25,False,HLA-DRB1*03:01|EBV_IEDB_73663fe4c7bb|SELF_IEDB_842d700c6a24,HY03_SEQ_01,full,0.366594989772578,1.7412668815544283,1.1593006939285129,0.9131324027228397,1.0507089330357051,1.417303922808283,target,SELF_IEDB_842d700c6a24,0.24000000000000002,0.4,0.32,0.08,0.16,0.4,2.0
HLA-DRB1*03:01,0.43920278281278435,0.20051756504063623,-0.3759977447943853,-0.8467061369134081,-0.6304039913984499,-0.19120120858566558,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_090bd09c6880,0.76,20,0.3300036235357907,0.1956090215020893,-0.3257223089059076,-0.7754097865908157,-0.47762451389620536,-0.14762089036041467,25,True,HLA-DRB1*03:01|EBV_IEDB_090bd09c6880|SELF_CANON_CRYAB_0001_0015,HY03_SEQ_01,full,0.3128997075891683,1.2134131444002456,0.8994272615208069,0.6462715394642641,0.786631152359695,1.0995308599488633,n3,SELF_CANON_CRYAB_0001_0015,0.36,0.6,0.44,0.04,0.12,0.48,2.0
HLA-DRB1*03:01,0.47535313848695154,0.09345035589967815,-0.7964988166637366,-0.9163518272235165,-0.8447702089343511,-0.3694170704473995,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_087fb937093d,0.8,21,0.29706973984678586,0.07526624286877816,-0.36354194765800696,-0.7887013376424015,-0.48705760938681814,-0.1899878695400323,25,True,HLA-DRB1*03:01|EBV_IEDB_087fb937093d|SELF_CANON_TALDO1_0108_0122,HY03_SEQ_01,full,0.4755893989374289,2.9690780868234072,2.1690836522689145,1.8920803841939655,1.9968354335117724,2.4724248324492013,n3,SELF_CANON_TALDO1_0108_0122,0.24,0.56,0.2,0.0,0.0,0.24,2.0
HLA-DRB1*03:01,0.387811825045294,-0.3464669095925053,-0.7835939346594643,-0.92213788127219,-0.8647144140919504,-0.4769025890466564,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_087fb937093d,0.84,22,0.23684396024424387,-0.1831915632487675,-0.45196938286556493,-0.5746140450165229,-0.49366398105847126,-0.2568200208142274,25,True,HLA-DRB1*03:01|EBV_IEDB_087fb937093d|SELF_IEDB_e8f1f840deb4,HY03_SEQ_01,full,0.26441097986742035,2.6342919758541266,2.198182577195613,1.9351767088028584,2.089148506832239,2.3535594866996594,n3,SELF_IEDB_e8f1f840deb4,0.2,0.4,0.28,0.08,0.2,0.4,2.0
HLA-DRB1*03:01,0.8531670351434326,0.6754371800431659,-0.3494198811319398,-0.6514291285309413,-0.5275490039063654,0.3256180312370673,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_c617263cff31,0.88,23,0.8077449849008451,0.6739148468307098,-0.24175759296560168,-0.5903847318245299,-0.5074659575038015,0.30027902739704354,25,True,HLA-DRB1*03:01|EBV_IEDB_c617263cff31|SELF_CANON_CRYAB_0001_0015,HY03_SEQ_01,full,0.2188001176131279,1.0756925233710701,0.6779407673946152,0.39719835189679825,0.629571261428114,0.8483713790412419,n3,SELF_CANON_CRYAB_0001_0015,0.52,0.64,0.2,0.04,0.08,0.6,2.0
HLA-DRB1*03:01,0.2633323230941257,0.49070519611266034,-0.47179024077713333,-0.9150050926588397,-0.590197206381792,-0.3268648832876663,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_156b80230e03,0.92,24,0.35230244067740407,0.4891773676126,-0.43200549425214474,-0.8827639380648185,-0.5781576839035805,-0.2258552432261764,25,True,HLA-DRB1*03:01|EBV_IEDB_156b80230e03|SELF_CANON_CRYAB_0001_0015,HY03_SEQ_01,full,0.24265757277052835,1.0984842592574475,0.7144508367441021,0.41592129506120284,0.6398515015790537,0.882509074349582,n3,SELF_CANON_CRYAB_0001_0015,0.2,0.6,0.32,0.04,0.24,0.44,2.0
HLA-DRB1*03:01,0.17587596217150148,-0.2482531314736407,-0.6576733966383815,-0.9367958093083162,-0.7383070297672751,-0.5624310675957737,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_c617263cff31,0.96,25,0.23477202558218913,-0.1413431266971017,-0.5395789270466778,-0.8821426229866948,-0.6458797478768988,-0.4111077222947097,25,True,HLA-DRB1*03:01|EBV_IEDB_c617263cff31|SELF_IEDB_0a037819aeb2,HY03_SEQ_01,full,0.2872855208644711,1.9631449267516763,1.5642927217219174,0.972720662758004,1.3543751778122217,1.6416606986766928,n3,SELF_IEDB_0a037819aeb2,0.08000000000000002,0.44,0.24,0.16,0.2,0.28,2.0
HLA-DRB1*03:01,0.2377210083093606,-0.48501442354813123,-0.7977386164747258,-0.9456792320705762,-0.8800366940332857,-0.6423156857239251,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_2fbac9820d7d,1.0,26,0.3802926014090952,-0.1715616197114015,-0.5078250481801068,-0.9415086784594188,-0.7504160862528507,-0.3701234848437555,25,True,HLA-DRB1*03:01|EBV_IEDB_2fbac9820d7d|SELF_IEDB_0a037819aeb2,HY03_SEQ_01,full,0.33654317604122075,2.2425137710966356,1.5074261926814365,0.8586568637040193,1.2994515970513603,1.635994773092581,n3,SELF_IEDB_0a037819aeb2,0.12,0.36,0.16,0.08,0.12,0.24,2.0
HLA-DRB1*03:01,0.039955651534530734,0.9850396292534904,0.9624670241441491,-0.018073027574033854,0.9337509667713804,0.9737066183059111,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_c617263cff31,0.0,1,0.057033544915389145,0.9845335100457804,0.9463136314678049,-0.017185681129164774,0.9039132656587545,0.9609468105741437,25,True,HLA-DRB1*03:01|EBV_IEDB_c617263cff31|SELF_CANON_TALDO1_0108_0122,HY03_SEQ_01,hla_normalized,0.22750416002195323,1.6640964656431796,0.38717625511742565,0.20739657467398437,0.2764851238229858,0.503989283844939,n3,SELF_CANON_TALDO1_0108_0122,0.0,1.0,1.0,0.44,1.0,1.0,2.0
HLA-DRB1*03:01,0.034304474775214255,0.9733901323993874,0.9436577289148832,0.8789693866429406,0.9221782099739174,0.9564826847491317,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_090bd09c6880,0.04,2,0.041923389163683544,0.9602650759070723,0.9124534212242947,0.8485277565596291,0.8882066896439633,0.9301300788076469,25,True,HLA-DRB1*03:01|EBV_IEDB_090bd09c6880|SELF_IEDB_e8f1f840deb4,HY03_SEQ_01,hla_normalized,0.07472771455399346,0.5956136564003204,0.4202134588300486,0.2600455497094289,0.3653130384177402,0.4400407529717337,n3,SELF_IEDB_e8f1f840deb4,0.0,1.0,1.0,1.0,1.0,1.0,2.0
HLA-DRB1*03:01,0.07040651705833256,0.9896103221705558,0.9335069297041091,0.06900538116332287,0.8884775666990403,0.9588840837573729,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_156b80230e03,0.08,3,0.08582249608324877,0.9755522038093989,0.9073835442700476,0.06866321867720171,0.859016545365139,0.9448390414483878,25,True,HLA-DRB1*03:01|EBV_IEDB_156b80230e03|SELF_CANON_TALDO1_0108_0122,HY03_SEQ_01,hla_normalized,0.23908496860141765,1.5072719371979288,0.46152769394762,0.21787003267682983,0.38213997998999877,0.6212249485914164,n3,SELF_CANON_TALDO1_0108_0122,0.0,1.0,1.0,0.44,1.0,1.0,2.0
HLA-DRB1*03:01,0.03872786385501614,0.9466158943186701,0.9014361777727463,0.8358001540253688,0.8875545341423526,0.9262823979973688,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_c617263cff31,0.12,4,0.06433138227496382,0.9449993480918027,0.9002480769490392,0.7436606625115396,0.8514681272231935,0.9157995094981574,25,True,HLA-DRB1*03:01|EBV_IEDB_c617263cff31|SELF_IEDB_e8f1f840deb4,HY03_SEQ_01,hla_normalized,0.1788238440060908,0.7921226861594836,0.40253296641872627,0.3087700828226202,0.37978624776900777,0.5586100917750986,n3,SELF_IEDB_e8f1f840deb4,0.0,1.0,1.0,1.0,1.0,1.0,2.0
HLA-DRB1*03:01,0.06875385544842716,0.9563368354935046,0.9273324488337459,0.8220904821665943,0.8768354353422647,0.9455892907906919,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_156b80230e03,0.16,5,0.12194665925921222,0.9561518481630328,0.926485695540085,0.7639224992570072,0.8175059462877505,0.9394526055469627,25,True,HLA-DRB1*03:01|EBV_IEDB_156b80230e03|SELF_IEDB_e8f1f840deb4,HY03_SEQ_01,hla_normalized,0.27951538371076706,0.77698429586822,0.3411383456163008,0.2742141455819925,0.3182787248236773,0.5977941085344444,n3,SELF_IEDB_e8f1f840deb4,0.0,1.0,1.0,1.0,1.0,1.0,2.0
HLA-DRB1*03:01,0.021954722143672,0.9836779580900096,0.9425204173838253,0.8984771293890207,0.9331716021163052,0.9551263242599772,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_2fbac9820d7d,0.2,6,0.08700916499390365,0.9670824568227379,0.8512576422988951,0.5313582901874868,0.8110469058791444,0.8980560708730481,25,True,HLA-DRB1*03:01|EBV_IEDB_2fbac9820d7d|SELF_IEDB_18eebcfe8ed0,HY03_SEQ_01,hla_normalized,0.18192260581363173,1.2797263515810648,0.4614022844283917,0.15769443267577307,0.38286236900022763,0.5647849748138594,n3,SELF_IEDB_18eebcfe8ed0,0.0,1.0,1.0,0.96,1.0,1.0,2.0
