minimum_clearance_A,model_key,panel_id,point_count,solvent_accessible_fraction,solvent_accessible_point_count,status
1.1992932463075539,HY03_SEQ_01__ebv__EBV_IEDB_2fbac9820d7d__s4,HY03_SEQ_01,25,1.0,25,pass
1.0393060425940268,HY03_SEQ_01__ebv__EBV_IEDB_73663fe4c7bb__s0,HY03_SEQ_01,25,1.0,25,pass
1.4393298595596997,HY03_SEQ_01__ebv__EBV_IEDB_73663fe4c7bb__s1,HY03_SEQ_01,25,1.0,25,pass
1.293529164393541,HY03_SEQ_01__ebv__EBV_IEDB_73663fe4c7bb__s2,HY03_SEQ_01,25,1.0,25,pass
1.2399644606957652,HY03_SEQ_01__ebv__EBV_IEDB_73663fe4c7bb__s3,HY03_SEQ_01,25,1.0,25,pass
1.1643029845453428,HY03_SEQ_01__ebv__EBV_IEDB_73663fe4c7bb__s4,HY03_SEQ_01,25,1.0,25,pass
0.898811276446962,HY03_SEQ_01__ebv__EBV_IEDB_c617263cff31__s0,HY03_SEQ_01,25,1.0,25,pass
0.6764459252610222,HY03_SEQ_01__ebv__EBV_IEDB_c617263cff31__s1,HY03_SEQ_01,25,1.0,25,pass
1.247950515320046,HY03_SEQ_01__ebv__EBV_IEDB_c617263cff31__s2,HY03_SEQ_01,25,1.0,25,pass
1.2903419462990637,HY03_SEQ_01__ebv__EBV_IEDB_c617263cff31__s3,HY03_SEQ_01,25,1.0,25,pass
1.143020356211577,HY03_SEQ_01__ebv__EBV_IEDB_c617263cff31__s4,HY03_SEQ_01,25,1.0,25,pass
0.6388531247829152,HY03_SEQ_01__self__SELF_CANON_CRYAB_0001_0015__s0,HY03_SEQ_01,25,1.0,25,pass
0.911166862997828,HY03_SEQ_01__self__SELF_CANON_CRYAB_0001_0015__s1,HY03_SEQ_01,25,1.0,25,pass
0.8512443538856753,HY03_SEQ_01__self__SELF_CANON_CRYAB_0001_0015__s2,HY03_SEQ_01,25,1.0,25,pass
0.6606432227337868,HY03_SEQ_01__self__SELF_CANON_CRYAB_0001_0015__s3,HY03_SEQ_01,25,1.0,25,pass
0.5841374943956263,HY03_SEQ_01__self__SELF_CANON_CRYAB_0001_0015__s4,HY03_SEQ_01,25,1.0,25,pass
0.28353681297634425,HY03_SEQ_01__self__SELF_CANON_TALDO1_0108_0122__s0,HY03_SEQ_01,25,1.0,25,pass
0.7027211226009475,HY03_SEQ_01__self__SELF_CANON_TALDO1_0108_0122__s1,HY03_SEQ_01,25,1.0,25,pass
0.2878789877914829,HY03_SEQ_01__self__SELF_CANON_TALDO1_0108_0122__s2,HY03_SEQ_01,25,1.0,25,pass
0.4655741872292243,HY03_SEQ_01__self__SELF_CANON_TALDO1_0108_0122__s3,HY03_SEQ_01,25,1.0,25,pass
0.3893166674581958,HY03_SEQ_01__self__SELF_CANON_TALDO1_0108_0122__s4,HY03_SEQ_01,25,1.0,25,pass
1.1562290068887564,HY03_SEQ_01__self__SELF_IEDB_0a037819aeb2__s0,HY03_SEQ_01,25,1.0,25,pass
1.0372467676976105,HY03_SEQ_01__self__SELF_IEDB_0a037819aeb2__s1,HY03_SEQ_01,25,1.0,25,pass
0.9388564692474528,HY03_SEQ_01__self__SELF_IEDB_0a037819aeb2__s2,HY03_SEQ_01,25,1.0,25,pass
1.2716529973489257,HY03_SEQ_01__self__SELF_IEDB_0a037819aeb2__s3,HY03_SEQ_01,25,1.0,25,pass
1.1874800228754072,HY03_SEQ_01__self__SELF_IEDB_0a037819aeb2__s4,HY03_SEQ_01,25,1.0,25,pass
1.3528995970837796,HY03_SEQ_01__self__SELF_IEDB_18eebcfe8ed0__s0,HY03_SEQ_01,25,1.0,25,pass
1.5162664158208008,HY03_SEQ_01__self__SELF_IEDB_18eebcfe8ed0__s1,HY03_SEQ_01,25,1.0,25,pass
1.0167998611865228,HY03_SEQ_01__self__SELF_IEDB_18eebcfe8ed0__s2,HY03_SEQ_01,25,1.0,25,pass
1.5748707332240688,HY03_SEQ_01__self__SELF_IEDB_18eebcfe8ed0__s3,HY03_SEQ_01,25,1.0,25,pass
1.5023738746057131,HY03_SEQ_01__self__SELF_IEDB_18eebcfe8ed0__s4,HY03_SEQ_01,25,1.0,25,pass
0.6616323449228245,HY03_SEQ_01__self__SELF_IEDB_842d700c6a24__s0,HY03_SEQ_01,25,1.0,25,pass
1.5248468784766618,HY03_SEQ_01__self__SELF_IEDB_842d700c6a24__s1,HY03_SEQ_01,25,1.0,25,pass
0.6877866296523676,HY03_SEQ_01__self__SELF_IEDB_842d700c6a24__s2,HY03_SEQ_01,25,1.0,25,pass
0.8878371460384731,HY03_SEQ_01__self__SELF_IEDB_842d700c6a24__s3,HY03_SEQ_01,25,1.0,25,pass
0.6043991144556862,HY03_SEQ_01__self__SELF_IEDB_842d700c6a24__s4,HY03_SEQ_01,25,1.0,25,pass
0.8788050137789365,HY03_SEQ_01__self__SELF_IEDB_e8f1f840deb4__s0,HY03_SEQ_01,25,1.0,25,pass
0.900067137875538,HY03_SEQ_01__self__SELF_IEDB_e8f1f840deb4__s1,HY03_SEQ_01,25,1.0,25,pass
0.9071062171937556,HY03_SEQ_01__self__SELF_IEDB_e8f1f840deb4__s2,HY03_SEQ_01,25,1.0,25,pass
0.7629356694054668,HY03_SEQ_01__self__SELF_IEDB_e8f1f840deb4__s3,HY03_SEQ_01,25,1.0,25,pass
1.1872209937615268,HY03_SEQ_01__self__SELF_IEDB_e8f1f840deb4__s4,HY03_SEQ_01,25,1.0,25,pass
0.8730385469119142,HY03_SEQ_02__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_02,25,1.0,25,pass
0.571016524849207,HY03_SEQ_02__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_02,25,1.0,25,pass
0.9133855858019255,HY03_SEQ_02__ebv__EBV_IEDB_087fb937093d__s2,HY03_SEQ_02,25,1.0,25,pass
0.5374952405444535,HY03_SEQ_02__ebv__EBV_IEDB_087fb937093d__s3,HY03_SEQ_02,25,1.0,25,pass
0.8880089275933494,HY03_SEQ_02__ebv__EBV_IEDB_087fb937093d__s4,HY03_SEQ_02,25,1.0,25,pass
0.5714454569104328,HY03_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s0,HY03_SEQ_02,25,1.0,25,pass
0.6288071033776541,HY03_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s1,HY03_SEQ_02,25,1.0,25,pass
1.0981812163397557,HY03_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s2,HY03_SEQ_02,25,1.0,25,pass
0.3333379994907393,HY03_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s3,HY03_SEQ_02,25,1.0,25,pass
0.819963764414783,HY03_SEQ_02__ebv__EBV_IEDB_090bd09c6880__s4,HY03_SEQ_02,25,1.0,25,pass
0.2559317429930825,HY03_SEQ_02__ebv__EBV_IEDB_156b80230e03__s0,HY03_SEQ_02,25,1.0,25,pass
0.823276437826217,HY03_SEQ_02__ebv__EBV_IEDB_156b80230e03__s1,HY03_SEQ_02,25,1.0,25,pass
1.5296120883350883,HY03_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2,HY03_SEQ_02,25,1.0,25,pass
0.32805074920471977,HY03_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3,HY03_SEQ_02,25,1.0,25,pass
0.26655704190106233,HY03_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4,HY03_SEQ_02,25,1.0,25,pass
1.039654619020805,HY03_SEQ_02__ebv__EBV_IEDB_2fbac9820d7d__s0,HY03_SEQ_02,25,1.0,25,pass
1.0122816531563985,HY03_SEQ_02__ebv__EBV_IEDB_2fbac9820d7d__s1,HY03_SEQ_02,25,1.0,25,pass
0.27393985585096736,HY03_SEQ_02__ebv__EBV_IEDB_2fbac9820d7d__s2,HY03_SEQ_02,25,1.0,25,pass
1.1347087653354113,HY03_SEQ_02__ebv__EBV_IEDB_2fbac9820d7d__s3,HY03_SEQ_02,25,1.0,25,pass
1.3003667258975486,HY03_SEQ_02__ebv__EBV_IEDB_2fbac9820d7d__s4,HY03_SEQ_02,25,1.0,25,pass
0.599732342053096,HY03_SEQ_02__ebv__EBV_IEDB_73663fe4c7bb__s0,HY03_SEQ_02,25,1.0,25,pass
0.2767245470110131,HY03_SEQ_02__ebv__EBV_IEDB_73663fe4c7bb__s1,HY03_SEQ_02,25,1.0,25,pass
2.2358798776566826,HY03_SEQ_02__ebv__EBV_IEDB_73663fe4c7bb__s2,HY03_SEQ_02,25,1.0,25,pass
0.7521955143029255,HY03_SEQ_02__ebv__EBV_IEDB_73663fe4c7bb__s3,HY03_SEQ_02,25,1.0,25,pass
0.8337324390381986,HY03_SEQ_02__ebv__EBV_IEDB_73663fe4c7bb__s4,HY03_SEQ_02,25,1.0,25,pass
1.6582639049121215,HY03_SEQ_02__ebv__EBV_IEDB_c617263cff31__s0,HY03_SEQ_02,25,1.0,25,pass
1.8596770225715757,HY03_SEQ_02__ebv__EBV_IEDB_c617263cff31__s1,HY03_SEQ_02,25,1.0,25,pass
1.3127003675178832,HY03_SEQ_02__ebv__EBV_IEDB_c617263cff31__s2,HY03_SEQ_02,25,1.0,25,pass
1.1395603873727755,HY03_SEQ_02__ebv__EBV_IEDB_c617263cff31__s3,HY03_SEQ_02,25,1.0,25,pass
1.342835075587776,HY03_SEQ_02__ebv__EBV_IEDB_c617263cff31__s4,HY03_SEQ_02,25,1.0,25,pass
0.3131528443223508,HY03_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0,HY03_SEQ_02,25,1.0,25,pass
0.7639296373472297,HY03_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1,HY03_SEQ_02,25,1.0,25,pass
0.5592830721492694,HY03_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s2,HY03_SEQ_02,25,1.0,25,pass
0.4021952066341892,HY03_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s3,HY03_SEQ_02,25,1.0,25,pass
0.5112012831084236,HY03_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s4,HY03_SEQ_02,25,1.0,25,pass
0.7925363834356633,HY03_SEQ_02__self__SELF_CANON_CRYAB_0108_0122__s0,HY03_SEQ_02,25,1.0,25,pass
0.985527867870096,HY03_SEQ_02__self__SELF_CANON_CRYAB_0108_0122__s1,HY03_SEQ_02,25,1.0,25,pass
0.9737510206068243,HY03_SEQ_02__self__SELF_CANON_CRYAB_0108_0122__s2,HY03_SEQ_02,25,1.0,25,pass
1.103405682749636,HY03_SEQ_02__self__SELF_CANON_CRYAB_0108_0122__s3,HY03_SEQ_02,25,1.0,25,pass
1.7107328426931012,HY03_SEQ_02__self__SELF_CANON_CRYAB_0108_0122__s4,HY03_SEQ_02,25,1.0,25,pass
0.359477879391354,HY03_SEQ_02__self__SELF_CANON_TALDO1_0108_0122__s0,HY03_SEQ_02,25,1.0,25,pass
0.3250371309376092,HY03_SEQ_02__self__SELF_CANON_TALDO1_0108_0122__s1,HY03_SEQ_02,25,1.0,25,pass
0.32481714184180754,HY03_SEQ_02__self__SELF_CANON_TALDO1_0108_0122__s2,HY03_SEQ_02,25,1.0,25,pass
0.41284517181614744,HY03_SEQ_02__self__SELF_CANON_TALDO1_0108_0122__s3,HY03_SEQ_02,25,1.0,25,pass
0.37159692875813954,HY03_SEQ_02__self__SELF_CANON_TALDO1_0108_0122__s4,HY03_SEQ_02,25,1.0,25,pass
1.2913110614886172,HY03_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s0,HY03_SEQ_02,25,1.0,25,pass
1.4487175167848925,HY03_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s1,HY03_SEQ_02,25,1.0,25,pass
1.2412822921466757,HY03_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s2,HY03_SEQ_02,25,1.0,25,pass
1.2500652730787465,HY03_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s3,HY03_SEQ_02,25,1.0,25,pass
1.3911252595158436,HY03_SEQ_02__self__SELF_IEDB_18eebcfe8ed0__s4,HY03_SEQ_02,25,1.0,25,pass
0.932128704796245,HY03_SEQ_02__self__SELF_IEDB_842d700c6a24__s0,HY03_SEQ_02,25,1.0,25,pass
1.3453130119259153,HY03_SEQ_02__self__SELF_IEDB_842d700c6a24__s1,HY03_SEQ_02,25,1.0,25,pass
0.9933938011474375,HY03_SEQ_02__self__SELF_IEDB_842d700c6a24__s2,HY03_SEQ_02,25,1.0,25,pass
1.3811070594549775,HY03_SEQ_02__self__SELF_IEDB_842d700c6a24__s3,HY03_SEQ_02,25,1.0,25,pass
0.4931169253185623,HY03_SEQ_02__self__SELF_IEDB_842d700c6a24__s4,HY03_SEQ_02,25,1.0,25,pass
0.8329967762110839,HY03_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s0,HY03_SEQ_02,25,1.0,25,pass
0.9688990173340879,HY03_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s1,HY03_SEQ_02,25,1.0,25,pass
0.8931037060330334,HY03_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s2,HY03_SEQ_02,25,1.0,25,pass
0.7722251759756014,HY03_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s3,HY03_SEQ_02,25,1.0,25,pass
0.8730678037119146,HY03_SEQ_02__self__SELF_IEDB_e8f1f840deb4__s4,HY03_SEQ_02,25,1.0,25,pass
1.7979157955173277,HY08_SEQ_01__ebv__EBV_IEDB_090bd09c6880__s0,HY08_SEQ_01,25,1.0,25,pass
0.2658836205081556,HY08_SEQ_01__ebv__EBV_IEDB_090bd09c6880__s1,HY08_SEQ_01,25,1.0,25,pass
0.3033055212485336,HY08_SEQ_01__ebv__EBV_IEDB_090bd09c6880__s2,HY08_SEQ_01,25,1.0,25,pass
0.5087254370326604,HY08_SEQ_01__ebv__EBV_IEDB_090bd09c6880__s3,HY08_SEQ_01,25,1.0,25,pass
1.88732250550659,HY08_SEQ_01__ebv__EBV_IEDB_090bd09c6880__s4,HY08_SEQ_01,25,1.0,25,pass
1.9880461903088995,HY08_SEQ_01__ebv__EBV_IEDB_2fbac9820d7d__s0,HY08_SEQ_01,25,1.0,25,pass
0.2662422812405376,HY08_SEQ_01__ebv__EBV_IEDB_2fbac9820d7d__s1,HY08_SEQ_01,25,1.0,25,pass
0.31528908347216555,HY08_SEQ_01__ebv__EBV_IEDB_2fbac9820d7d__s2,HY08_SEQ_01,25,1.0,25,pass
1.3111964568027097,HY08_SEQ_01__ebv__EBV_IEDB_2fbac9820d7d__s3,HY08_SEQ_01,25,1.0,25,pass
0.8785882742314288,HY08_SEQ_01__ebv__EBV_IEDB_2fbac9820d7d__s4,HY08_SEQ_01,25,1.0,25,pass
2.2887211506915826,HY08_SEQ_01__ebv__EBV_IEDB_339d4044147d__s0,HY08_SEQ_01,25,1.0,25,pass
2.2795269878454416,HY08_SEQ_01__ebv__EBV_IEDB_339d4044147d__s1,HY08_SEQ_01,25,1.0,25,pass
2.1915370427555354,HY08_SEQ_01__ebv__EBV_IEDB_339d4044147d__s2,HY08_SEQ_01,25,1.0,25,pass
2.28113167881067,HY08_SEQ_01__ebv__EBV_IEDB_339d4044147d__s3,HY08_SEQ_01,25,1.0,25,pass
2.3241930246769043,HY08_SEQ_01__ebv__EBV_IEDB_339d4044147d__s4,HY08_SEQ_01,25,1.0,25,pass
0.2550195462982039,HY08_SEQ_01__ebv__EBV_IEDB_770af30bc486__s0,HY08_SEQ_01,25,1.0,25,pass
1.1375099552372059,HY08_SEQ_01__ebv__EBV_IEDB_770af30bc486__s1,HY08_SEQ_01,25,1.0,25,pass
0.29953239315167224,HY08_SEQ_01__ebv__EBV_IEDB_770af30bc486__s2,HY08_SEQ_01,25,1.0,25,pass
0.31315602692242095,HY08_SEQ_01__ebv__EBV_IEDB_770af30bc486__s3,HY08_SEQ_01,25,1.0,25,pass
0.5573171363114957,HY08_SEQ_01__ebv__EBV_IEDB_770af30bc486__s4,HY08_SEQ_01,25,1.0,25,pass
0.49315914486273194,HY08_SEQ_01__ebv__EBV_IEDB_81b4d6bacdc7__s0,HY08_SEQ_01,25,1.0,25,pass
0.4165818116830655,HY08_SEQ_01__ebv__EBV_IEDB_81b4d6bacdc7__s1,HY08_SEQ_01,25,1.0,25,pass
0.3674845872330068,HY08_SEQ_01__ebv__EBV_IEDB_81b4d6bacdc7__s2,HY08_SEQ_01,25,1.0,25,pass
0.33571185639679424,HY08_SEQ_01__ebv__EBV_IEDB_81b4d6bacdc7__s3,HY08_SEQ_01,25,1.0,25,pass
0.2678442051878456,HY08_SEQ_01__ebv__EBV_IEDB_81b4d6bacdc7__s4,HY08_SEQ_01,25,1.0,25,pass
1.1925835787312056,HY08_SEQ_01__ebv__EBV_IEDB_ce143ad82ead__s0,HY08_SEQ_01,25,1.0,25,pass
1.1317951099952999,HY08_SEQ_01__ebv__EBV_IEDB_ce143ad82ead__s1,HY08_SEQ_01,25,1.0,25,pass
1.9461895347118046,HY08_SEQ_01__ebv__EBV_IEDB_ce143ad82ead__s2,HY08_SEQ_01,25,1.0,25,pass
1.349030101814729,HY08_SEQ_01__ebv__EBV_IEDB_ce143ad82ead__s3,HY08_SEQ_01,25,1.0,25,pass
2.402565161934147,HY08_SEQ_01__ebv__EBV_IEDB_ce143ad82ead__s4,HY08_SEQ_01,25,1.0,25,pass
1.5323425669169737,HY08_SEQ_01__self__SELF_CANON_ANO2_0079_0093__s0,HY08_SEQ_01,25,1.0,25,pass
1.4658582876338655,HY08_SEQ_01__self__SELF_CANON_ANO2_0079_0093__s1,HY08_SEQ_01,25,1.0,25,pass
1.409557443687539,HY08_SEQ_01__self__SELF_CANON_ANO2_0079_0093__s2,HY08_SEQ_01,25,1.0,25,pass
1.4953241151364778,HY08_SEQ_01__self__SELF_CANON_ANO2_0079_0093__s3,HY08_SEQ_01,25,1.0,25,pass
0.30667328261083604,HY08_SEQ_01__self__SELF_CANON_ANO2_0079_0093__s4,HY08_SEQ_01,25,1.0,25,pass
2.0555809298968097,HY08_SEQ_01__self__SELF_CANON_CNP_0001_0015__s0,HY08_SEQ_01,25,1.0,25,pass
1.958416827816016,HY08_SEQ_01__self__SELF_CANON_CNP_0001_0015__s1,HY08_SEQ_01,25,1.0,25,pass
1.9033472678491727,HY08_SEQ_01__self__SELF_CANON_CNP_0001_0015__s2,HY08_SEQ_01,25,1.0,25,pass
2.3741285142750654,HY08_SEQ_01__self__SELF_CANON_CNP_0001_0015__s3,HY08_SEQ_01,25,1.0,25,pass
2.795062567478578,HY08_SEQ_01__self__SELF_CANON_CNP_0001_0015__s4,HY08_SEQ_01,25,1.0,25,pass
1.169780543067449,HY08_SEQ_01__self__SELF_CANON_CNP_0272_0286__s0,HY08_SEQ_01,25,1.0,25,pass
0.741326310670166,HY08_SEQ_01__self__SELF_CANON_CNP_0272_0286__s1,HY08_SEQ_01,25,1.0,25,pass
1.4633563051039475,HY08_SEQ_01__self__SELF_CANON_CNP_0272_0286__s2,HY08_SEQ_01,25,1.0,25,pass
0.9283140898979005,HY08_SEQ_01__self__SELF_CANON_CNP_0272_0286__s3,HY08_SEQ_01,25,1.0,25,pass
1.065959440197064,HY08_SEQ_01__self__SELF_CANON_CNP_0272_0286__s4,HY08_SEQ_01,25,1.0,25,pass
1.4120021149532649,HY08_SEQ_01__self__SELF_CANON_TALDO1_0216_0230__s0,HY08_SEQ_01,25,1.0,25,pass
1.4019133334405236,HY08_SEQ_01__self__SELF_CANON_TALDO1_0216_0230__s1,HY08_SEQ_01,25,1.0,25,pass
1.2816306557025978,HY08_SEQ_01__self__SELF_CANON_TALDO1_0216_0230__s2,HY08_SEQ_01,25,1.0,25,pass
1.3840391305989854,HY08_SEQ_01__self__SELF_CANON_TALDO1_0216_0230__s3,HY08_SEQ_01,25,1.0,25,pass
1.4221911197035544,HY08_SEQ_01__self__SELF_CANON_TALDO1_0216_0230__s4,HY08_SEQ_01,25,1.0,25,pass
0.6816155424142631,HY08_SEQ_01__self__SELF_IEDB_18eebcfe8ed0__s0,HY08_SEQ_01,25,1.0,25,pass
1.7345117875313343,HY08_SEQ_01__self__SELF_IEDB_18eebcfe8ed0__s1,HY08_SEQ_01,25,1.0,25,pass
1.0127368014681095,HY08_SEQ_01__self__SELF_IEDB_18eebcfe8ed0__s2,HY08_SEQ_01,25,1.0,25,pass
1.1806187006754278,HY08_SEQ_01__self__SELF_IEDB_18eebcfe8ed0__s3,HY08_SEQ_01,25,1.0,25,pass
0.2786824258900862,HY08_SEQ_01__self__SELF_IEDB_18eebcfe8ed0__s4,HY08_SEQ_01,25,1.0,25,pass
0.5429095792809693,HY08_SEQ_01__self__SELF_IEDB_e8f1f840deb4__s0,HY08_SEQ_01,25,1.0,25,pass
1.8316411006996263,HY08_SEQ_01__self__SELF_IEDB_e8f1f840deb4__s1,HY08_SEQ_01,25,1.0,25,pass
1.8348586417793062,HY08_SEQ_01__self__SELF_IEDB_e8f1f840deb4__s2,HY08_SEQ_01,25,1.0,25,pass
0.6009159586157451,HY08_SEQ_01__self__SELF_IEDB_e8f1f840deb4__s3,HY08_SEQ_01,25,1.0,25,pass
1.787085375853652,HY08_SEQ_01__self__SELF_IEDB_e8f1f840deb4__s4,HY08_SEQ_01,25,1.0,25,pass
1.5910755281462197,HY08_SEQ_02__ebv__EBV_IEDB_156b80230e03__s0,HY08_SEQ_02,25,1.0,25,pass
1.7143742946097063,HY08_SEQ_02__ebv__EBV_IEDB_156b80230e03__s1,HY08_SEQ_02,25,1.0,25,pass
0.3214690466465555,HY08_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2,HY08_SEQ_02,25,1.0,25,pass
1.499239227115225,HY08_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3,HY08_SEQ_02,25,1.0,25,pass
1.4897576256518068,HY08_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4,HY08_SEQ_02,25,1.0,25,pass
1.1984368488998043,HY08_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0,HY08_SEQ_02,25,1.0,25,pass
1.1510110647587641,HY08_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1,HY08_SEQ_02,25,1.0,25,pass
0.5256326423138735,HY08_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2,HY08_SEQ_02,25,1.0,25,pass
1.3340101720397994,HY08_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3,HY08_SEQ_02,25,1.0,25,pass
0.30488193706392286,HY08_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4,HY08_SEQ_02,25,1.0,25,pass
1.441300930397607,HY08_SEQ_02__ebv__EBV_IEDB_2fbac9820d7d__s0,HY08_SEQ_02,25,1.0,25,pass
0.4096791103189501,HY08_SEQ_02__ebv__EBV_IEDB_2fbac9820d7d__s1,HY08_SEQ_02,25,1.0,25,pass
0.831433214856053,HY08_SEQ_02__ebv__EBV_IEDB_2fbac9820d7d__s2,HY08_SEQ_02,25,1.0,25,pass
0.35226920580776344,HY08_SEQ_02__ebv__EBV_IEDB_2fbac9820d7d__s3,HY08_SEQ_02,25,1.0,25,pass
0.385311896515693,HY08_SEQ_02__ebv__EBV_IEDB_2fbac9820d7d__s4,HY08_SEQ_02,25,1.0,25,pass
1.5229333428121636,HY08_SEQ_02__ebv__EBV_IEDB_73663fe4c7bb__s0,HY08_SEQ_02,25,1.0,25,pass
1.4904021730062889,HY08_SEQ_02__ebv__EBV_IEDB_73663fe4c7bb__s1,HY08_SEQ_02,25,1.0,25,pass
1.3536824087073551,HY08_SEQ_02__ebv__EBV_IEDB_73663fe4c7bb__s2,HY08_SEQ_02,25,1.0,25,pass
1.5893912198997118,HY08_SEQ_02__ebv__EBV_IEDB_73663fe4c7bb__s3,HY08_SEQ_02,25,1.0,25,pass
1.6296169316465194,HY08_SEQ_02__ebv__EBV_IEDB_73663fe4c7bb__s4,HY08_SEQ_02,25,1.0,25,pass
0.7531833561494659,HY08_SEQ_02__ebv__EBV_IEDB_91869932d81f__s0,HY08_SEQ_02,25,1.0,25,pass
0.8496604268421875,HY08_SEQ_02__ebv__EBV_IEDB_91869932d81f__s1,HY08_SEQ_02,25,1.0,25,pass
0.6682115962410538,HY08_SEQ_02__ebv__EBV_IEDB_91869932d81f__s2,HY08_SEQ_02,25,1.0,25,pass
1.026764180965737,HY08_SEQ_02__ebv__EBV_IEDB_91869932d81f__s3,HY08_SEQ_02,25,1.0,25,pass
1.504548880684105,HY08_SEQ_02__ebv__EBV_IEDB_91869932d81f__s4,HY08_SEQ_02,25,1.0,25,pass
0.25040520041484715,HY08_SEQ_02__ebv__EBV_IEDB_93ce4ac0a53f__s0,HY08_SEQ_02,25,1.0,25,pass
0.27293268310920427,HY08_SEQ_02__ebv__EBV_IEDB_93ce4ac0a53f__s1,HY08_SEQ_02,25,1.0,25,pass
1.0544559219431342,HY08_SEQ_02__ebv__EBV_IEDB_93ce4ac0a53f__s2,HY08_SEQ_02,25,1.0,25,pass
0.4508262182925513,HY08_SEQ_02__ebv__EBV_IEDB_93ce4ac0a53f__s3,HY08_SEQ_02,25,1.0,25,pass
0.2853430706786475,HY08_SEQ_02__ebv__EBV_IEDB_93ce4ac0a53f__s4,HY08_SEQ_02,25,1.0,25,pass
